statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,block_length,seed,observed,weighting
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,14,71,-0.00585552907,query_micro
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,21,17,0.001036376827,query_micro
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,21,29,-0.0038864131,query_micro
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,21,43,-0.002927764535,query_micro
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,21,59,0.008420561716,query_micro
coverage_change,deletion_effect,icews14_tcomplex_filtered,delete0.3-minus-delete0__static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,21,71,-0.00585552907,query_micro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,-0.3132475976,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,-0.2988933703,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,-0.3039083449,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,-0.2669196725,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,-0.2993592039,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,-0.3132475976,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,-0.2988933703,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,-0.3039083449,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,-0.2669196725,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,-0.2993592039,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,-0.3132475976,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,-0.2988933703,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,-0.3039083449,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,-0.2669196725,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,-0.2993592039,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,-0.3132475976,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,-0.2988933703,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,-0.3039083449,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,-0.2669196725,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,-0.2993592039,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,-0.2321862111,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,-0.2135206206,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,-0.2229535276,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,-0.1983763911,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,-0.2199166355,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,-0.2321862111,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,-0.2135206206,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,-0.2229535276,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,-0.1983763911,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,-0.2199166355,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,-0.2321862111,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,-0.2135206206,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,-0.2229535276,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,-0.1983763911,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,-0.2199166355,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,-0.2321862111,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,-0.2135206206,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,-0.2229535276,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,-0.1983763911,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__rolling_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,-0.2199166355,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,-0.3157513863,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,-0.3024456031,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,-0.3071365055,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,-0.2726055563,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,-0.3038316851,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,-0.3157513863,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,-0.3024456031,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,-0.3071365055,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,-0.2726055563,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,-0.3038316851,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,-0.3157513863,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,-0.3024456031,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,-0.3071365055,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,-0.2726055563,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,-0.3038316851,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,-0.3157513863,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,-0.3024456031,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,-0.3071365055,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,-0.2726055563,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_distmult_filtered,multi-minus-single__static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,-0.3038316851,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,-0.3117615821,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,-0.3073098828,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,-0.3168267391,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,-0.2897453228,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,-0.3136961462,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,-0.3117615821,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,-0.3073098828,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,-0.3168267391,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,-0.2897453228,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,-0.3136961462,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,-0.3117615821,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,-0.3073098828,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,-0.3168267391,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,-0.2897453228,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,-0.3136961462,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,-0.3117615821,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,-0.3073098828,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,-0.3168267391,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,-0.2897453228,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,-0.3136961462,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__rolling_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,-0.2388767854,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__rolling_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,-0.2327343513,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__rolling_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,-0.231055184,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__rolling_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,-0.2087695494,timestamp_macro
full_set_coverage_gap,multi_answer_degradation,icews05_15_tcomplex_filtered,multi-minus-single__rolling_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,-0.2355914873,timestamp_macro
