deletion_rate,method,timestamp_id,timestamp_raw,timestamp_plot,coverage_mean,coverage_sd,coverage_min,coverage_max,seed_count
0.3,static,326,327,327,0.8246445498,0.01253910574,0.8151658768,0.8388625592,3
0.3,static,327,328,328,0.8685636856,0.009771141668,0.8577235772,0.8766937669,3
0.3,static,328,329,329,0.8733333333,0.007637626158,0.865,0.88,3
0.3,static,329,330,330,0.8523391813,0.008892927676,0.8421052632,0.8581871345,3
0.3,static,330,331,331,0.8484375,0.004133986424,0.8453125,0.853125,3
0.3,static,331,332,332,0.8722002635,0.007482092682,0.8636363636,0.8774703557,3
0.3,static,332,333,333,0.8438155136,0.006546119495,0.8364779874,0.8490566038,3
0.3,static,333,334,334,0.8538011696,0.01054254759,0.8421052632,0.8625730994,3
0.3,static,334,335,335,0.8604761905,0.008611019676,0.8514285714,0.8685714286,3
0.3,static,335,336,336,0.844004065,0.007040856941,0.8399390244,0.8521341463,3
0.3,static,336,337,337,0.8264767932,0.003981980187,0.8227848101,0.8306962025,3
0.3,static,337,338,338,0.8357487923,0.005823460604,0.8315217391,0.8423913043,3
0.3,static,338,339,339,0.8299731183,0.008148088476,0.8205645161,0.8346774194,3
0.3,static,339,340,340,0.8404471545,0.02141393039,0.8201219512,0.862804878,3
0.3,static,340,341,341,0.8607723577,0.01786422341,0.8475609756,0.881097561,3
0.3,static,341,342,342,0.8443287037,0.002651953527,0.8420138889,0.8472222222,3
0.3,static,342,343,343,0.8312368973,0.01731940424,0.8144654088,0.8490566038,3
0.3,static,343,344,344,0.8317757009,0.005395796908,0.8255451713,0.8348909657,3
0.3,static,344,345,345,0.8451282051,0.01024358172,0.8384615385,0.8569230769,3
0.3,static,345,346,346,0.8606370876,0.005213396695,0.8549488055,0.8651877133,3
0.3,static,346,347,347,0.837797619,0.02013057925,0.8169642857,0.8571428571,3
0.3,static,347,348,348,0.8474945534,0.01969841102,0.8267973856,0.8660130719,3
0.3,static,348,349,349,0.8235294118,0.002425841467,0.8207282913,0.824929972,3
0.3,static,349,350,350,0.8244444444,0.004194352464,0.82,0.8283333333,3
0.3,static,350,351,351,0.8038617886,0.008932111703,0.7972560976,0.8140243902,3
0.3,static,351,352,352,0.8148148148,0.007742244989,0.80651341,0.8218390805,3
0.3,static,352,353,353,0.7994227994,0.00330633167,0.7965367965,0.803030303,3
0.3,static,353,354,354,0.8209366391,0.006312087734,0.8140495868,0.826446281,3
0.3,static,354,355,355,0.8193277311,0.02555782576,0.8025210084,0.8487394958,3
0.3,static,355,356,356,0.806805075,0.015698567,0.7923875433,0.8235294118,3
0.3,static,356,357,357,0.8083941606,0.01016015395,0.7974452555,0.8175182482,3
0.3,static,357,358,358,0.8218390805,0.01848658497,0.802955665,0.8399014778,3
0.3,static,358,359,359,0.7811111111,0.008388704928,0.7733333333,0.79,3
0.3,static,359,360,360,0.8494949495,0.01261615757,0.8393939394,0.8636363636,3
0.3,static,360,361,361,0.7953216374,0.02250702386,0.7763157895,0.8201754386,3
0.3,static,361,362,362,0.8387533875,0.006209452161,0.8333333333,0.8455284553,3
0.3,static,362,363,363,0.8043010753,0.007622283268,0.7983870968,0.8129032258,3
0.3,static,363,364,364,0.8376511226,0.01277948928,0.829015544,0.8523316062,3
0.3,static,364,365,365,0.8493408663,0.01334976166,0.8389830508,0.8644067797,3
0.3,weighted,292,293,293,0.9105022831,0.005186217667,0.9068493151,0.9164383562,3
0.3,weighted,293,294,294,0.8910840932,0.005753706531,0.8844984802,0.8951367781,3
0.3,weighted,294,295,295,0.9002157497,0.01077399372,0.8932038835,0.9126213592,3
0.3,weighted,295,296,296,0.9084084084,0.003972599566,0.9054054054,0.9129129129,3
0.3,weighted,296,297,297,0.8798449612,0.001937984496,0.8779069767,0.8817829457,3
0.3,weighted,297,298,298,0.8470319635,0.012027002,0.8356164384,0.8595890411,3
0.3,weighted,298,299,299,0.9325396825,0.003968253968,0.9285714286,0.9365079365,3
0.3,weighted,299,300,300,0.9131054131,0.007537753023,0.9074074074,0.9216524217,3
0.3,weighted,300,301,301,0.8770080321,0.003790077528,0.8734939759,0.8810240964,3
0.3,weighted,301,302,302,0.9291125541,0.007671778614,0.9204545455,0.9350649351,3
0.3,weighted,302,303,303,0.8906432749,0.003652045613,0.8877192982,0.8947368421,3
0.3,weighted,303,304,304,0.9157441574,0.002818312236,0.9132841328,0.9188191882,3
0.3,weighted,304,305,305,0.8912601626,0.00980045809,0.8841463415,0.9024390244,3
0.3,weighted,305,306,306,0.9390243902,0,0.9390243902,0.9390243902,3
0.3,weighted,306,307,307,0.8911798396,0.00864814941,0.883161512,0.9003436426,3
0.3,weighted,307,308,308,0.8803854875,0.01873323315,0.862244898,0.8996598639,3
0.3,weighted,308,309,309,0.8991696323,0.01359008213,0.884341637,0.9110320285,3
0.3,weighted,309,310,310,0.904685836,0.0036891391,0.9025559105,0.9089456869,3
0.3,weighted,310,311,311,0.902688172,0.007956262681,0.8935483871,0.9080645161,3
0.3,weighted,311,312,312,0.8789954338,0.01271179078,0.8652968037,0.8904109589,3
0.3,weighted,312,313,313,0.8565217391,0.01697880364,0.8456521739,0.8760869565,3
0.3,weighted,313,314,314,0.9214945424,0.005243491183,0.9156171285,0.9256926952,3
0.3,weighted,314,315,315,0.918879056,0.006758961202,0.912979351,0.9262536873,3
0.3,weighted,315,316,316,0.8944875108,0.007459305803,0.8901808786,0.9031007752,3
0.3,weighted,316,317,317,0.917766051,0.009724425852,0.9102902375,0.9287598945,3
0.3,weighted,317,318,318,0.9026455026,0.006415002991,0.8968253968,0.9095238095,3
0.3,weighted,318,319,319,0.8762183236,0.01762489407,0.8596491228,0.8947368421,3
0.3,weighted,319,320,320,0.908436214,0.001781945275,0.9074074074,0.9104938272,3
0.3,weighted,320,321,321,0.8994565217,0.01160870074,0.8885869565,0.9116847826,3
0.3,weighted,321,322,322,0.9044117647,0.002547133541,0.9029411765,0.9073529412,3
0.3,weighted,322,323,323,0.9106786427,0.00172859362,0.9086826347,0.9116766467,3
0.3,weighted,323,324,324,0.8912175649,0.009023523613,0.8817365269,0.8997005988,3
0.3,weighted,324,325,325,0.885678392,0.00764166147,0.8806532663,0.8944723618,3
0.3,weighted,325,326,326,0.8743718593,0.01305565935,0.8592964824,0.8819095477,3
0.3,weighted,326,327,327,0.8909952607,0.00626955287,0.8862559242,0.8981042654,3
0.3,weighted,327,328,328,0.9385727191,0.01095244413,0.9268292683,0.9485094851,3
0.3,weighted,328,329,329,0.9094444444,0.006938886665,0.9016666667,0.915,3
0.3,weighted,329,330,330,0.88791423,0.01243406513,0.8786549708,0.9020467836,3
0.3,weighted,330,331,331,0.9078125,0.009757809372,0.896875,0.915625,3
0.3,weighted,331,332,332,0.9242424242,0.005705042186,0.9209486166,0.9308300395,3
0.3,weighted,332,333,333,0.8867924528,0.003144654088,0.8836477987,0.8899371069,3
0.3,weighted,333,334,334,0.8996101365,0.008932896092,0.8918128655,0.9093567251,3
0.3,weighted,334,335,335,0.8976190476,0.01013514126,0.8885714286,0.9085714286,3
0.3,weighted,335,336,336,0.893800813,0.004900229045,0.8902439024,0.8993902439,3
0.3,weighted,336,337,337,0.8902953586,0.003293775316,0.8876582278,0.8939873418,3
0.3,weighted,337,338,338,0.9039855072,0.005434782609,0.8985507246,0.9094202899,3
0.3,weighted,338,339,339,0.8971774194,0.007269256604,0.8891129032,0.9032258065,3
0.3,weighted,339,340,340,0.8902439024,0.006097560976,0.8841463415,0.8963414634,3
0.3,weighted,340,341,341,0.9197154472,0.009314178242,0.9115853659,0.9298780488,3
0.3,weighted,341,342,342,0.8975694444,0.005208333333,0.8923611111,0.9027777778,3
0.3,weighted,342,343,343,0.8799790356,0.01666468878,0.8647798742,0.8977987421,3
0.3,weighted,343,344,344,0.8920041537,0.0103712276,0.8800623053,0.8987538941,3
0.3,weighted,344,345,345,0.9194871795,0.007894771445,0.9107692308,0.9261538462,3
0.3,weighted,345,346,346,0.9243458476,0.003552331057,0.9215017065,0.9283276451,3
0.3,weighted,346,347,347,0.8913690476,0.01288728279,0.8839285714,0.90625,3
0.3,weighted,347,348,348,0.9128540305,0.009983825043,0.9019607843,0.9215686275,3
0.3,weighted,348,349,349,0.8753501401,0.004201680672,0.8711484594,0.8795518207,3
0.3,weighted,349,350,350,0.8922222222,0.008388704928,0.8833333333,0.9,3
0.3,weighted,350,351,351,0.881097561,0.004033157486,0.8780487805,0.8856707317,3
0.3,weighted,351,352,352,0.8914431673,0.004821094786,0.8869731801,0.8965517241,3
0.3,weighted,352,353,353,0.8953823954,0.01441196562,0.8831168831,0.9112554113,3
0.3,weighted,353,354,354,0.91184573,0.004771489828,0.9090909091,0.9173553719,3
0.3,weighted,354,355,355,0.9229691877,0.002425841467,0.9201680672,0.9243697479,3
0.3,weighted,355,356,356,0.8979238754,0.007928331652,0.8892733564,0.9048442907,3
0.3,weighted,356,357,357,0.895377129,0.01215023379,0.8850364964,0.9087591241,3
0.3,weighted,357,358,358,0.9014778325,0.006516628845,0.89408867,0.9064039409,3
0.3,weighted,358,359,359,0.87,0.003333333333,0.8666666667,0.8733333333,3
0.3,weighted,359,360,360,0.9404040404,0.004628864338,0.9363636364,0.9454545455,3
0.3,weighted,360,361,361,0.8903508772,0.004385964912,0.8859649123,0.8947368421,3
0.3,weighted,361,362,362,0.9295392954,0.02238849816,0.9146341463,0.9552845528,3
0.3,weighted,362,363,363,0.8698924731,0.02105029242,0.8532258065,0.8935483871,3
0.3,weighted,363,364,364,0.926597582,0.009808131858,0.9196891192,0.9378238342,3
0.3,weighted,364,365,365,0.9077212806,0.01555810889,0.8926553672,0.9237288136,3
