seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,target_coverage,selection_tolerance,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
59,0,raps_k50_lam0p002,50,0.002,8.581989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p0001,100,0.0001,1.325942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p0005,100,0.0005,2.796597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p001,100,0.001,4.717972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p002,100,0.002,8.481989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p0001,250,0.0001,1.310942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p0005,250,0.0005,2.721597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p001,250,0.001,4.567972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p002,250,0.002,8.181989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p0001,500,0.0001,1.285942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p0005,500,0.0005,2.596597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p001,500,0.001,4.317972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p002,500,0.002,7.681989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p0001,1000,0.0001,1.235942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p0005,1000,0.0005,2.346597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p001,1000,0.001,3.817972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p002,1000,0.002,6.681989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.02,False,True,0.92,0.02,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,aps,0,0,0.9999914398,0.8975288303,0.9078289839,0.9176260102,4941.975754,6873.3933,7126.467666,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k50_lam0p0001,50,0.0001,1.330942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.03,True,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k50_lam0p0005,50,0.0005,2.821597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k50_lam0p001,50,0.001,4.767972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k50_lam0p002,50,0.002,8.581989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p0001,100,0.0001,1.325942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p0005,100,0.0005,2.796597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p001,100,0.001,4.717972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k100_lam0p002,100,0.002,8.481989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p0001,250,0.0001,1.310942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p0005,250,0.0005,2.721597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p001,250,0.001,4.567972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k250_lam0p002,250,0.002,8.181989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p0001,500,0.0001,1.285942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p0005,500,0.0005,2.596597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p001,500,0.001,4.317972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k500_lam0p002,500,0.002,7.681989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p0001,1000,0.0001,1.235942171,0.9144975288,0.9085693133,0.9141217842,3744.937442,3369.329632,4944.886174,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p0005,1000,0.0005,2.346597538,0.9149917628,0.9087543957,0.9130267136,3805.195262,3694.264853,4173.764723,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p001,1000,0.001,3.817972007,0.9149917628,0.9087543957,0.9125177371,3876.06774,3818.256709,4069.932001,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0,raps_k1000_lam0p002,1000,0.002,6.681989606,0.9141680395,0.9078289839,0.9116848664,3870.998519,3841,3972.338923,0,0.92,0.03,False,True,0.92,0.03,0.9144975288,0.9085693133,3744.937442,4944.886174
59,0.1,aps,0,0,0.9998859812,0.8484349259,0.8613733111,0.872623234,4350.964279,6154.261336,7119.584897,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k50_lam0p0001,50,0.0001,1.161660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k50_lam0p0005,50,0.0005,2.122498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k50_lam0p001,50,0.001,3.36099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k50_lam0p002,50,0.002,5.91977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0,True,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k100_lam0p0001,100,0.0001,1.156660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k100_lam0p0005,100,0.0005,2.097498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k100_lam0p001,100,0.001,3.31099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k100_lam0p002,100,0.002,5.81977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k250_lam0p0001,250,0.0001,1.141660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k250_lam0p0005,250,0.0005,2.022498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k250_lam0p001,250,0.001,3.16099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k250_lam0p002,250,0.002,5.51977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k500_lam0p0001,500,0.0001,1.116660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k500_lam0p0005,500,0.0005,1.897498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k500_lam0p001,500,0.001,2.91099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k500_lam0p002,500,0.002,5.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k1000_lam0p0001,1000,0.0001,1.066660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k1000_lam0p0005,1000,0.0005,1.647498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k1000_lam0p001,1000,0.001,2.41099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,raps_k1000_lam0p002,1000,0.002,4.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0,False,False,0.88,0,0.8751235585,0.8652600407,2558.568018,2722.257153
59,0.1,aps,0,0,0.9998859812,0.8484349259,0.8613733111,0.872623234,4350.964279,6154.261336,7119.584897,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0001,50,0.0001,1.161660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.01,True,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0005,50,0.0005,2.122498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p001,50,0.001,3.36099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p002,50,0.002,5.91977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p0001,100,0.0001,1.156660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p0005,100,0.0005,2.097498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p001,100,0.001,3.31099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p002,100,0.002,5.81977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p0001,250,0.0001,1.141660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p0005,250,0.0005,2.022498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p001,250,0.001,3.16099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p002,250,0.002,5.51977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p0001,500,0.0001,1.116660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p0005,500,0.0005,1.897498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p001,500,0.001,2.91099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p002,500,0.002,5.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p0001,1000,0.0001,1.066660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p0005,1000,0.0005,1.647498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p001,1000,0.001,2.41099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p002,1000,0.002,4.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.01,False,True,0.88,0.01,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,aps,0,0,0.9998859812,0.8484349259,0.8613733111,0.872623234,4350.964279,6154.261336,7119.584897,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0001,50,0.0001,1.161660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.02,True,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0005,50,0.0005,2.122498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p001,50,0.001,3.36099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p002,50,0.002,5.91977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p0001,100,0.0001,1.156660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p0005,100,0.0005,2.097498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p001,100,0.001,3.31099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k100_lam0p002,100,0.002,5.81977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p0001,250,0.0001,1.141660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p0005,250,0.0005,2.022498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p001,250,0.001,3.16099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k250_lam0p002,250,0.002,5.51977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p0001,500,0.0001,1.116660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p0005,500,0.0005,1.897498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p001,500,0.001,2.91099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k500_lam0p002,500,0.002,5.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p0001,1000,0.0001,1.066660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p0005,1000,0.0005,1.647498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p001,1000,0.001,2.41099919,0.8741350906,0.8637793818,0.8714448763,2506.707015,2412.630946,2823.787711,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k1000_lam0p002,1000,0.002,4.01977839,0.8751235585,0.8652600407,0.8727712999,2558.568018,2510.417916,2722.257153,0,0.88,0.02,False,True,0.88,0.02,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,aps,0,0,0.9998859812,0.8484349259,0.8613733111,0.872623234,4350.964279,6154.261336,7119.584897,0,0.88,0.03,False,True,0.88,0.03,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0001,50,0.0001,1.161660004,0.8701812191,0.860818064,0.8694398174,2301.549139,1695.148436,4186.793485,0,0.88,0.03,True,True,0.88,0.03,0.8701812191,0.860818064,2301.549139,4186.793485
59,0.1,raps_k50_lam0p0005,50,0.0005,2.122498567,0.873476112,0.8630390524,0.8705811586,2475.222839,2299.29206,3063.270442,0,0.88,0.03,False,True,0.88,0.03,0.8701812191,0.860818064,2301.549139,4186.793485
