seed,deletion_rate,method,query_count,label_count,cap_size,cap_label,cap_rank,answered_count,answer_rate,abstention_rate,answered_label_count,label_answer_rate,conditional_full_set_coverage,unconditional_full_set_recall,conditional_partial_answer_recall,unconditional_partial_answer_recall,conditional_label_recall,unconditional_label_recall,candidate_load,mean_answered_set_size,top1_accuracy_on_answered,full_vocabulary_answered_rate,median_answered_set_size,p90_answered_set_size,candidate_load_saved_vs_uncapped,candidate_load_reduction_vs_uncapped,unconditional_full_set_recall_loss_vs_uncapped,conditional_full_set_coverage_delta_vs_uncapped
17,0.1,adaptive,33964,38596,3000,3000,3000,15313,0.4508597338,0.5491402662,18853,0.4884703078,0.7769215699,0.3502826522,0.812459172,0.3663051261,0.7932954967,0.3875012955,156.0700742,346.1610396,0.3425847319,0,105,1115,3736.61627,0.9599068457,0.5471087033,-0.1204697856
17,0.1,adaptive,33964,38596,4000,4000,4000,15697,0.4621658226,0.5378341774,19273,0.4993522645,0.7813594954,0.361117654,0.816091438,0.3771695708,0.7969698542,0.3979687014,198.1485102,428.7389947,0.3389182646,0,113,1315.4,3694.537834,0.9490972319,0.5362737016,-0.1160318601
17,0.1,adaptive,33964,38596,5000,5000,5000,16474,0.4850429867,0.5149570133,20125,0.5214270909,0.7901541823,0.3832587446,0.8233693882,0.3993695472,0.8043229814,0.4193957923,301.5037393,621.6021003,0.3327060823,0,131,1810.7,3591.182605,0.9225460999,0.514132611,-0.1072371732
17,0.1,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8973913556,0.8973913556,0.9135168797,0.9135168797,0.8971914188,0.8971914188,3892.686344,3892.686344,0.2581262513,0.3226651749,5595,7128,0,0,0,0
17,0.1,rolling,33964,38596,1,1,1,443,0.01304322224,0.9869567778,673,0.01743704011,0.4740406321,0.006183017312,0.5755079007,0.007506477447,0.4739970282,0.008265105192,0.01304322224,1,0.7200902935,0,1,1,3908.984042,0.9999966633,0.8919738547,-0.4241162399
17,0.1,rolling,33964,38596,10,10,10,2434,0.07166411495,0.9283358851,3071,0.07956783086,0.6511914544,0.04666705924,0.7023330203,0.0503320743,0.6506024096,0.05176702249,0.2918089742,4.07189811,0.6446179129,0,3,8,3908.705276,0.9999253494,0.8514898127,-0.2469654176
17,0.1,rolling,33964,38596,50,50,50,5492,0.1617006242,0.8382993758,6921,0.1793191004,0.6964675892,0.1126192439,0.7423936982,0.1200455244,0.7124692963,0.1277593533,2.789600754,17.25163875,0.5202112163,0,14,41,3906.207484,0.9992863641,0.7855376281,-0.2016892828
17,0.1,rolling,33964,38596,100,100,100,7489,0.2204981745,0.7795018255,9466,0.245258576,0.7227934304,0.159374632,0.7674098731,0.1692124761,0.741918445,0.1819618613,6.998145095,31.73788223,0.4672185873,0,24,76,3901.99894,0.9982097339,0.73878224,-0.1753634416
17,0.1,rolling,33964,38596,250,250,250,9905,0.2916323166,0.7083676834,12379,0.3207327184,0.7406360424,0.2159934048,0.7813325801,0.2278618304,0.7599967687,0.2437558296,18.85740784,64.66158506,0.4187783948,0,41,177,3890.139677,0.9951758962,0.6821634672,-0.1575208296
17,0.1,rolling,33964,38596,500,500,500,11796,0.3473089153,0.6526910847,14806,0.3836148824,0.75,0.2604816865,0.7912685629,0.2748146263,0.7697555045,0.2952896673,38.71443293,111.4697355,0.3863173957,0,57,320,3870.282652,0.9900960701,0.6376751855,-0.148156872
17,0.1,rolling,33964,38596,1000,1000,1000,13459,0.3962725238,0.6037274762,16803,0.4353559954,0.7632810759,0.3024673183,0.8021648935,0.3178759069,0.7821817533,0.3405275158,73.90896243,186.5104391,0.3628798573,0,76,563.2,3835.088123,0.9810926023,0.5956895536,-0.1348757961
17,0.1,rolling,33964,38596,2000,2000,2000,14965,0.4406135909,0.5593864091,18477,0.4787283656,0.7752088206,0.3415675421,0.8113990846,0.3575134643,0.7920116902,0.379158462,137.7259451,312.5776144,0.3456732376,0,100,1003,3771.27114,0.9647669358,0.5565893299,-0.1229480514
17,0.1,rolling,33964,38596,3000,3000,3000,15216,0.4480037687,0.5519962313,18745,0.4856720904,0.7771424816,0.3481627606,0.8127357585,0.3641086828,0.7935449453,0.3854026324,154.297727,344.4116719,0.3433885384,0,105,1106,3754.699358,0.960527541,0.5499941114,-0.1210143904
17,0.1,rolling,33964,38596,4000,4000,4000,15627,0.4601048169,0.5398951831,19196,0.4973572391,0.7817879311,0.3597043929,0.8165090741,0.375679758,0.7974057095,0.3965955021,199.2686963,433.094132,0.339156588,0,114,1318,3709.728389,0.9490230635,0.5384524791,-0.1163689408
17,0.1,rolling,33964,38596,5000,5000,5000,16385,0.4824225651,0.5175774349,20023,0.51878433,0.7904180653,0.3813155105,0.8236550077,0.3973497616,0.8045747391,0.4174007669,299.9730597,621.8056149,0.3327433628,0,132,1798.2,3609.024025,0.9232608638,0.5168413614,-0.1077388067
17,0.1,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.898156872,0.898156872,0.9142058445,0.9142058445,0.8979168826,0.8979168826,3908.997085,3908.997085,0.2581262513,0.3244906371,5673.5,7128,0,0,0,0
17,0.1,static,33964,38596,1,1,1,1203,0.03541985632,0.9645801437,1597,0.0413773448,0.5170407315,0.01831350842,0.5822111388,0.02062183488,0.5046963056,0.02088299306,0.03541985632,1,0.6699916874,0,1,1,2750.181192,0.9999871211,0.8021728889,-0.3034456659
17,0.1,static,33964,38596,10,10,10,5097,0.1500706631,0.8499293369,6352,0.1645766401,0.6066313518,0.09103756919,0.655149154,0.09831866795,0.6130352645,0.1008912841,0.5777293605,3.849715519,0.555032372,0,3,8,2749.638882,0.9997899331,0.7294488282,-0.2138550456
17,0.1,static,33964,38596,50,50,50,9773,0.2877458485,0.7122541515,11979,0.3103689502,0.6413588458,0.1845483453,0.6849773997,0.1970994031,0.6556473829,0.2034925899,4.241755977,14.74132815,0.4398853985,0,9,38,2745.974856,0.9984576648,0.6359380521,-0.1791275516
17,0.1,static,33964,38596,100,100,100,12086,0.3558473678,0.6441526322,14733,0.3817234947,0.6514148602,0.2318042633,0.693206885,0.2466758454,0.6672775402,0.2547155146,9.228241668,25.93314579,0.3989740195,0,15,71,2740.98837,0.9966445401,0.588682134,-0.1690715372
17,0.1,static,33964,38596,250,250,250,15508,0.4566011071,0.5433988929,18935,0.4905948803,0.672169203,0.3069132022,0.7122927849,0.3252336741,0.68745709,0.3372629288,25.67135791,56.22272376,0.3607170493,0,27,164,2724.545254,0.990665696,0.5135731951,-0.1483171944
17,0.1,static,33964,38596,500,500,500,17580,0.5176068779,0.4823931221,21255,0.5507047362,0.6849829352,0.3545518785,0.7228206205,0.3741369246,0.6992237121,0.3850658099,47.40169002,91.57855518,0.3412969283,0,38,273,2702.814922,0.9827643794,0.4659345189,-0.1355034622
17,0.1,static,33964,38596,1000,1000,1000,19308,0.5684842775,0.4315157225,23149,0.599777179,0.7001760928,0.3980391002,0.7356460107,0.4182031909,0.7127737699,0.427505441,83.79940525,147.4084835,0.3259788689,0,49,465,2666.417206,0.9695298891,0.4224472971,-0.1203103046
17,0.1,static,33964,38596,2000,2000,2000,20731,0.6103815805,0.3896184195,24717,0.6404031506,0.7115430997,0.4343128018,0.7451772631,0.4548424756,0.7232673868,0.4631827132,143.7333059,235.481067,0.3160484299,0,61,769,2606.483306,0.9477374599,0.3861735956,-0.1089432977
17,0.1,static,33964,38596,3000,3000,3000,20979,0.6176834295,0.3823165705,24978,0.6471655094,0.7134277134,0.4406724767,0.7467119425,0.4612315935,0.7248778925,0.4691159706,160.3723943,259.6352543,0.3154583155,0,64,839,2589.844217,0.9416873589,0.3798139206,-0.1070586839
17,0.1,static,33964,38596,4000,4000,4000,21261,0.6259863385,0.3740136615,25276,0.6548865167,0.7164291426,0.4484748557,0.7492954161,0.4690486939,0.7274489634,0.4763965178,191.3613532,305.695734,0.3133907154,0,67,936,2558.855259,0.9304195341,0.3720115416,-0.1040572548
17,0.1,static,33964,38596,5000,5000,5000,21899,0.6447709339,0.3552290661,25971,0.6728935641,0.7234120279,0.4664350489,0.755488219,0.4871168445,0.7336644719,0.4936781014,275.824314,427.7865199,0.3093748573,0,72,1194,2474.392298,0.8997081492,0.3540513485,-0.09707436942
17,0.1,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8204863974,0.8204863974,0.8412123574,0.8412123574,0.8197481604,0.8197481604,2750.216612,2750.216612,0.2581262513,0.2111058768,405.5,7128,0,0,0,0
17,0.1,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2224708515,0.2224708515,0.238413584,0.238413584,0.227147891,0.227147891,1,1,0.2581262513,0,1,1,0,0,0,0
17,0.1,weighted,33964,38596,1,1,1,453,0.01333765163,0.9866623484,692,0.0179293191,0.4768211921,0.00635967495,0.5764164827,0.007688042241,0.4710982659,0.008446471137,0.01333765163,1,0.7196467991,0,1,1,3892.610264,0.9999965736,0.8910316806,-0.4205701635
17,0.1,weighted,33964,38596,10,10,10,2456,0.07231185962,0.9276881404,3099,0.08029329464,0.6506514658,0.04704981745,0.7018099504,0.05074918261,0.6508551146,0.05225930148,0.2944588388,4.072068404,0.6421009772,0,3,8,3892.329143,0.9999243547,0.8503415381,-0.2467398898
17,0.1,weighted,33964,38596,50,50,50,5559,0.1636733011,0.8363266989,7000,0.1813659447,0.6976074834,0.1141797197,0.7434597692,0.1216845147,0.7137142857,0.1294434656,2.834501237,17.31804281,0.5189782335,0,14,41,3889.7891,0.9992718276,0.7832116358,-0.1997838722
17,0.1,weighted,33964,38596,100,100,100,7548,0.222235308,0.777764692,9536,0.2470722355,0.722972973,0.1606701213,0.7676381213,0.1705962943,0.7422399329,0.1833868795,7.033093864,31.64705882,0.4664811871,0,24,76,3885.590508,0.9981932253,0.7367212342,-0.1744183826
17,0.1,weighted,33964,38596,250,250,250,9966,0.2934283359,0.7065716641,12448,0.3225204684,0.7404174192,0.2172594512,0.7811826082,0.2292211127,0.7598811054,0.2450772101,18.90086562,64.41390728,0.4177202488,0,40,177,3873.722736,0.9951444405,0.6801319044,-0.1569739363
17,0.1,weighted,33964,38596,500,500,500,11883,0.3498704511,0.6501295489,14911,0.3863353715,0.7494740385,0.2622188199,0.7908387866,0.276691123,0.7692978338,0.2972069645,39.06459781,111.6544644,0.3850037869,0,57,320,3853.559004,0.9899644554,0.6351725356,-0.147917317
17,0.1,weighted,33964,38596,1000,1000,1000,13549,0.3989223884,0.6010776116,16905,0.4379987563,0.7627869215,0.3042927806,0.8017519597,0.3198368067,0.7817213842,0.3423929941,74.55532328,186.8918001,0.3624621743,0,75,568,3818.068278,0.9808470248,0.593098575,-0.134604434
17,0.1,weighted,33964,38596,2000,2000,2000,15036,0.4427040396,0.5572959604,18551,0.4806456628,0.7745411014,0.3428924744,0.8107333933,0.3589149482,0.7913320037,0.3803502954,137.6900836,311.0206172,0.3453046023,0,100,994.5,3754.933518,0.9646279482,0.5544988812,-0.1228502542
17,0.1,weighted,33964,38596,3000,3000,3000,15313,0.4508597338,0.5491402662,18853,0.4884703078,0.7769215699,0.3502826522,0.812459172,0.3663051261,0.7932954967,0.3875012955,156.0354787,346.0843075,0.3425847319,0,105,1114.8,3736.588123,0.9599150869,0.5471087033,-0.1204697856
17,0.1,weighted,33964,38596,4000,4000,4000,15699,0.4622247085,0.5377752915,19275,0.4994040833,0.7813873495,0.3611765399,0.8161148673,0.3772284566,0.7969909209,0.3980205203,198.3448357,429.1091152,0.3388750876,0,113,1316,3694.278766,0.9490459762,0.5362148157,-0.116004006
17,0.1,weighted,33964,38596,5000,5000,5000,16474,0.4850429867,0.5149570133,20125,0.5214270909,0.7901541823,0.3832587446,0.8233693882,0.3993695472,0.8043229814,0.4193957923,301.4595454,621.510987,0.3327060823,0,131,1810.7,3591.164056,0.9225562047,0.514132611,-0.1072371732
17,0.1,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8973913556,0.8973913556,0.9135168797,0.9135168797,0.8971914188,0.8971914188,3892.623601,3892.623601,0.2581262513,0.3226651749,5592.5,7128,0,0,0,0
29,0.1,adaptive,33964,38596,1,1,1,397,0.01168884701,0.988311153,547,0.0141724531,0.5264483627,0.006153574373,0.5938287154,0.006941173007,0.4990859232,0.007073271842,0.01168884701,1,0.6876574307,0,1,1,3877.001119,0.9999969851,0.8930338005,-0.3727390121
29,0.1,adaptive,33964,38596,10,10,10,2744,0.08079142622,0.9192085738,3613,0.09361073686,0.6410349854,0.05179013073,0.6960893031,0.05623804757,0.6446166621,0.06034304073,0.3436285479,4.253279883,0.6231778426,0,4,9,3876.669179,0.9999113677,0.8473972441,-0.2581523894
29,0.1,adaptive,33964,38596,50,50,50,5861,0.1725650689,0.8274349311,7500,0.194320655,0.6928851732,0.1195677776,0.7422873284,0.128092864,0.7057333333,0.1371385636,2.963049111,17.17061935,0.4992322129,0,12,41,3874.049759,0.9992357391,0.7796195972,-0.2063022017
29,0.1,adaptive,33964,38596,100,100,100,7631,0.224679072,0.775320928,9589,0.2484454348,0.7156335998,0.1607878931,0.7600515233,0.1707676709,0.7286474085,0.1810291222,6.738399482,29.99122002,0.4587865286,0,22,75,3870.274408,0.998261961,0.7383994818,-0.1835537751
29,0.1,adaptive,33964,38596,250,250,250,10020,0.2950182546,0.7049817454,12458,0.3227795626,0.7434131737,0.219320457,0.7839937585,0.2312924703,0.7572644084,0.2444294746,18.23348251,61.80459082,0.4200598802,0,37,170,3858.779325,0.995297028,0.6798669179,-0.1557742012
29,0.1,adaptive,33964,38596,500,500,500,12024,0.3540219055,0.6459780945,15078,0.3906622448,0.755322688,0.2674007773,0.7951844327,0.2815127081,0.7719193527,0.3015597471,39.58158639,111.8054724,0.3839820359,0,54,332,3837.431221,0.9897907001,0.6317865976,-0.1438646869
29,0.1,adaptive,33964,38596,1000,1000,1000,13622,0.401071723,0.598928277,16987,0.4401233288,0.7679489062,0.308002591,0.805800316,0.3231837211,0.7835992229,0.3448802985,72.85646567,181.654456,0.3658787256,0,73,548.9,3804.156342,0.9812080926,0.5911847839,-0.1312384687
29,0.1,adaptive,33964,38596,2000,2000,2000,15074,0.4438228713,0.5561771287,18590,0.4816561302,0.7796868781,0.3460428689,0.8147657272,0.3616116645,0.7934911243,0.3821898642,134.9226828,304.0011941,0.3501393127,0,97,966,3742.090125,0.9651993198,0.5531445059,-0.1195004968
29,0.1,adaptive,33964,38596,3000,3000,3000,15311,0.450800848,0.549199152,18852,0.4884443984,0.7817908693,0.3524319868,0.8163920431,0.3680302253,0.7952471886,0.3884340346,150.6828995,334.2560251,0.3476585461,0,101,1079,3726.329908,0.9611342786,0.5467553881,-0.1173965056
29,0.1,adaptive,33964,38596,4000,4000,4000,15692,0.4620186079,0.5379813921,19268,0.4992227174,0.7865154219,0.3633847603,0.8203402098,0.3790124417,0.7992007474,0.3989791688,192.7732599,417.2413332,0.3441243946,0,108,1295,3684.239548,0.9502778893,0.5358026145,-0.112671953
29,0.1,adaptive,33964,38596,5000,5000,5000,16569,0.487840066,0.512159934,20214,0.5237330293,0.7964270626,0.3885290307,0.8285218523,0.4041861551,0.8074601761,0.4228935641,308.5963373,632.5768604,0.3370149074,0,128,1848.2,3568.41647,0.9204035806,0.5106583441,-0.1027603123
29,0.1,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8991873749,0.8991873749,0.915026064,0.915026064,0.8978132449,0.8978132449,3877.012808,3877.012808,0.2605994582,0.318719821,5460,7128,0,0,0,0
29,0.1,rolling,33964,38596,1,1,1,381,0.01121775998,0.98878224,528,0.01368017411,0.5170603675,0.005800259098,0.5846456693,0.006558414792,0.490530303,0.006710539952,0.01121775998,1,0.6797900262,0,1,1,3895.808856,0.9999971206,0.8946531622,-0.3833930538
29,0.1,rolling,33964,38596,10,10,10,2714,0.07990813803,0.920091862,3572,0.09254845062,0.6425939573,0.05134848663,0.6971514545,0.05570807466,0.6469764838,0.05987667116,0.3420091862,4.280029477,0.6245394252,0,4,9,3895.478065,0.9999122112,0.8491049346,-0.257859464
29,0.1,rolling,33964,38596,50,50,50,5801,0.1707984925,0.8292015075,7424,0.192351539,0.6929839683,0.1183606171,0.7423569554,0.1267934489,0.7058189655,0.1357653643,2.939965846,17.21306671,0.4997414239,0,12,41,3892.880108,0.9992453538,0.7820928041,-0.207469453
29,0.1,rolling,33964,38596,100,100,100,7568,0.2228241668,0.7771758332,9518,0.2466058659,0.7164376321,0.1596396184,0.7609169981,0.1695506961,0.7295650347,0.1799150171,6.705305618,30.09236258,0.4595665962,0,22,75,3889.114769,0.9982788462,0.7408138029,-0.1840157891
29,0.1,rolling,33964,38596,250,250,250,9949,0.2929278059,0.7070721941,12376,0.3206549902,0.7441953965,0.2179955247,0.7847305384,0.2298693949,0.7580801551,0.2430821847,18.15754917,61.9864308,0.4204442658,0,37,169,3877.662525,0.9953392229,0.6824578966,-0.1562580247
29,0.1,rolling,33964,38596,500,500,500,11936,0.3514309269,0.6485690731,14967,0.3877862991,0.756786193,0.2659580733,0.7963960567,0.2798782044,0.7731676355,0.2998238159,39.36892003,112.0246314,0.3847184987,0,54,333,3856.451154,0.9898945744,0.634495348,-0.1436672282
29,0.1,rolling,33964,38596,1000,1000,1000,13552,0.3990107172,0.6009892828,16904,0.4379728469,0.7694067296,0.307001531,0.8070601071,0.3220256322,0.7849029815,0.3437661934,73.04699093,183.0702479,0.3662927981,0,73.5,553.9,3822.773083,0.9812499064,0.5934518902,-0.1310466916
29,0.1,rolling,33964,38596,2000,2000,2000,14986,0.4412318926,0.5587681074,18491,0.4790910975,0.7810623248,0.3446296078,0.8160580033,0.3600708173,0.7947650208,0.3807648461,134.6129137,305.0842787,0.3505271587,0,97,969.5,3761.207161,0.965446835,0.5558238134,-0.1193910964
29,0.1,rolling,33964,38596,3000,3000,3000,15229,0.4483865269,0.5516134731,18766,0.4862161882,0.7832424979,0.3511953833,0.8177782677,0.3666807572,0.7966535223,0.3873458389,150.8853198,336.5072559,0.348151553,0,102,1086.2,3744.934754,0.9612699465,0.5492580379,-0.1172109234
29,0.1,rolling,33964,38596,4000,4000,4000,15586,0.4588976563,0.5411023437,19155,0.4962949528,0.7876940844,0.3614709693,0.8214708866,0.3769710646,0.8003654398,0.3972173282,190.1907314,414.4513025,0.3446041319,0,109,1285.5,3705.629343,0.9511808226,0.538982452,-0.1127593368
29,0.1,rolling,33964,38596,5000,5000,5000,16471,0.4849546579,0.5150453421,20113,0.5211161778,0.7978264829,0.3869096691,0.8298794996,0.4024539288,0.8088301099,0.4214944554,307.0141032,633.0779552,0.3373808512,0,129,1850,3588.805971,0.9211939727,0.5135437522,-0.1026269384
29,0.1,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9004534213,0.9004534213,0.9161645243,0.9161645243,0.8990309877,0.8990309877,3895.820074,3895.820074,0.2605994582,0.3204275115,5572.5,7128,0,0,0,0
29,0.1,static,33964,38596,1,1,1,1244,0.03662701684,0.9633729832,1665,0.04313918541,0.5152733119,0.01887292427,0.5810691318,0.02128282888,0.5003003003,0.02158254741,0.03662701684,1,0.6696141479,0,1,1,2819.951007,0.9999870116,0.8067365446,-0.310336157
29,0.1,static,33964,38596,10,10,10,4999,0.147185255,0.852814745,6313,0.1635661727,0.5847169434,0.0860617124,0.6313868329,0.09293083199,0.5805480754,0.09495802674,0.5672771169,3.854170834,0.5459091818,0,3,8.2,2819.420357,0.999798837,0.7395477564,-0.2408925255
29,0.1,static,33964,38596,50,50,50,9432,0.2777058061,0.7222941939,11556,0.2994092652,0.6352841391,0.176422094,0.67594692,0.1877143843,0.6425233645,0.1923774484,4.013190437,14.45122986,0.4388252757,0,9,37,2815.974444,0.9985768766,0.6491873749,-0.1903253297
29,0.1,static,33964,38596,100,100,100,11734,0.3454834531,0.6545165469,14298,0.3704528967,0.6564683825,0.2267989636,0.6947428244,0.24002215,0.6658273884,0.2466576847,8.963166883,25.94383842,0.4046361002,0,15,71,2811.024467,0.9968215581,0.5988105052,-0.1691410864
29,0.1,static,33964,38596,250,250,250,15051,0.4431456837,0.5568543163,18362,0.4757487823,0.6761012557,0.2996113532,0.7134762706,0.3161739297,0.6856551574,0.3261996062,25.06916147,56.57092552,0.3647598166,0,27,167,2794.918473,0.9911101874,0.5259981157,-0.1495082131
29,0.1,static,33964,38596,500,500,500,17216,0.5068896479,0.4931103521,20871,0.5407555187,0.6895910781,0.3495465787,0.7254072209,0.3677014107,0.6995352403,0.3782775417,47.82881875,94.35745818,0.3439242565,0,39,285,2772.158815,0.9830393516,0.4760628901,-0.1360183908
29,0.1,static,33964,38596,1000,1000,1000,18965,0.5583853492,0.4416146508,22782,0.5902684216,0.7027682573,0.3924154988,0.7363227374,0.4111518288,0.7117022211,0.4200953467,84.73053822,151.7420511,0.3301871869,0,51,476,2735.257096,0.9699535781,0.4331939701,-0.1228412115
29,0.1,static,33964,38596,2000,2000,2000,20414,0.6010481686,0.3989518314,24380,0.6316716758,0.7148525522,0.4296608173,0.7466098779,0.4487484998,0.72292863,0.4566535392,145.9672006,242.8544136,0.3199275007,0,64,780.7,2674.020433,0.9482383544,0.3959486515,-0.1107569167
