seed,deletion_rate,timestamp,window_label,half_life,score_count,span_blocks,unique_timestamp_count,effective_sample_size
43,0.2,313,count_500,inf,500,2,2,500
43,0.2,313,count_1000,7,1000,3,3,995.910741
43,0.2,313,count_1000,14,1000,3,3,998.9562014
43,0.2,313,count_1000,30,1000,3,3,999.7703477
43,0.2,313,count_1000,inf,1000,3,3,1000
43,0.2,313,count_2000,7,2000,4,4,1976.707844
43,0.2,313,count_2000,14,2000,4,4,1994.154409
43,0.2,313,count_2000,30,2000,4,4,1998.728184
43,0.2,313,count_2000,inf,2000,4,4,2000
43,0.2,313,all_history,7,22628,43,43,10444.51622
43,0.2,313,all_history,14,22628,43,43,16845.74066
43,0.2,313,all_history,30,22628,43,43,20972.74235
43,0.2,313,all_history,inf,22628,43,43,22628
43,0.2,314,count_250,7,250,1,1,250
43,0.2,314,count_250,14,250,1,1,250
43,0.2,314,count_250,30,250,1,1,250
43,0.2,314,count_250,inf,250,1,1,250
43,0.2,314,count_500,7,500,1,1,500
43,0.2,314,count_500,14,500,1,1,500
43,0.2,314,count_500,30,500,1,1,500
43,0.2,314,count_500,inf,500,1,1,500
43,0.2,314,count_1000,7,1000,2,2,998.4903657
43,0.2,314,count_1000,14,1000,2,2,999.6107877
43,0.2,314,count_1000,30,1000,2,2,999.9138728
43,0.2,314,count_1000,inf,1000,2,2,1000
43,0.2,314,count_2000,7,2000,4,4,1977.598143
43,0.2,314,count_2000,14,2000,4,4,1994.203363
43,0.2,314,count_2000,30,2000,4,4,1998.717913
43,0.2,314,count_2000,inf,2000,4,4,2000
43,0.2,314,all_history,7,23422,44,44,10525.23173
43,0.2,314,all_history,14,23422,44,44,17158.76506
43,0.2,314,all_history,30,23422,44,44,21600.92359
43,0.2,314,all_history,inf,23422,44,44,23422
43,0.2,315,count_250,7,250,1,1,250
43,0.2,315,count_250,14,250,1,1,250
43,0.2,315,count_250,30,250,1,1,250
43,0.2,315,count_250,inf,250,1,1,250
43,0.2,315,count_500,7,500,1,1,500
43,0.2,315,count_500,14,500,1,1,500
43,0.2,315,count_500,30,500,1,1,500
43,0.2,315,count_500,inf,500,1,1,500
43,0.2,315,count_1000,7,1000,2,2,997.9404524
43,0.2,315,count_1000,14,1000,2,2,999.4746423
43,0.2,315,count_1000,30,1000,2,2,999.8844313
43,0.2,315,count_1000,inf,1000,2,2,1000
43,0.2,315,count_2000,7,2000,4,4,1986.771382
43,0.2,315,count_2000,14,2000,4,4,1996.617645
43,0.2,315,count_2000,30,2000,4,4,1999.255491
43,0.2,315,count_2000,inf,2000,4,4,2000
43,0.2,315,all_history,7,24100,45,45,10654.13736
43,0.2,315,all_history,14,24100,45,45,17442.60926
43,0.2,315,all_history,30,24100,45,45,22136.97262
43,0.2,315,all_history,inf,24100,45,45,24100
43,0.2,316,count_250,7,250,1,1,250
43,0.2,316,count_250,14,250,1,1,250
43,0.2,316,count_250,30,250,1,1,250
43,0.2,316,count_250,inf,250,1,1,250
43,0.2,316,count_500,7,500,1,1,500
43,0.2,316,count_500,14,500,1,1,500
43,0.2,316,count_500,30,500,1,1,500
43,0.2,316,count_500,inf,500,1,1,500
43,0.2,316,count_1000,7,1000,2,2,998.3794704
43,0.2,316,count_1000,14,1000,2,2,999.5829539
43,0.2,316,count_1000,30,1000,2,2,999.907807
43,0.2,316,count_1000,inf,1000,2,2,1000
43,0.2,316,count_2000,7,2000,3,3,1987.601538
43,0.2,316,count_2000,14,2000,3,3,1996.85487
43,0.2,316,count_2000,30,2000,3,3,1999.310887
43,0.2,316,count_2000,inf,2000,3,3,2000
43,0.2,316,all_history,7,24874,46,46,10839.92624
43,0.2,316,all_history,14,24874,46,46,17778.80691
43,0.2,316,all_history,30,24874,46,46,22747.70518
43,0.2,316,all_history,inf,24874,46,46,24874
43,0.2,317,count_250,7,250,1,1,250
43,0.2,317,count_250,14,250,1,1,250
43,0.2,317,count_250,30,250,1,1,250
43,0.2,317,count_250,inf,250,1,1,250
43,0.2,317,count_500,7,500,1,1,500
43,0.2,317,count_500,14,500,1,1,500
43,0.2,317,count_500,30,500,1,1,500
43,0.2,317,count_500,inf,500,1,1,500
43,0.2,317,count_1000,7,1000,2,2,998.2955064
43,0.2,317,count_1000,14,1000,2,2,999.5619848
43,0.2,317,count_1000,30,1000,2,2,999.9032502
43,0.2,317,count_1000,inf,1000,2,2,1000
43,0.2,317,count_2000,7,2000,3,3,1988.695609
43,0.2,317,count_2000,14,2000,3,3,1997.13097
43,0.2,317,count_2000,30,2000,3,3,1999.371061
43,0.2,317,count_2000,inf,2000,3,3,2000
43,0.2,317,all_history,7,25632,47,47,11055.10728
43,0.2,317,all_history,14,25632,47,47,18121.14966
43,0.2,317,all_history,30,25632,47,47,23345.29371
43,0.2,317,all_history,inf,25632,47,47,25632
43,0.2,318,count_250,7,250,1,1,250
43,0.2,318,count_250,14,250,1,1,250
43,0.2,318,count_250,30,250,1,1,250
43,0.2,318,count_250,inf,250,1,1,250
43,0.2,318,count_500,7,500,1,1,500
43,0.2,318,count_500,14,500,1,1,500
43,0.2,318,count_500,30,500,1,1,500
43,0.2,318,count_500,inf,500,1,1,500
43,0.2,318,count_1000,7,1000,2,2,997.7806687
43,0.2,318,count_1000,14,1000,2,2,999.4364358
43,0.2,318,count_1000,30,1000,2,2,999.8763331
43,0.2,318,count_1000,inf,1000,2,2,1000
43,0.2,318,count_2000,7,2000,3,3,1987.93481
43,0.2,318,count_2000,14,2000,3,3,1996.963831
43,0.2,318,count_2000,30,2000,3,3,1999.337541
43,0.2,318,count_2000,inf,2000,3,3,2000
43,0.2,318,all_history,7,26262,48,48,11231.82045
43,0.2,318,all_history,14,26262,48,48,18405.35715
43,0.2,318,all_history,30,26262,48,48,23839.39921
43,0.2,318,all_history,inf,26262,48,48,26262
43,0.2,319,count_250,7,250,1,1,250
43,0.2,319,count_250,14,250,1,1,250
43,0.2,319,count_250,30,250,1,1,250
43,0.2,319,count_250,inf,250,1,1,250
43,0.2,319,count_500,7,500,2,2,498.9816365
43,0.2,319,count_500,14,500,2,2,499.7400861
43,0.2,319,count_500,30,500,2,2,499.9428062
43,0.2,319,count_500,inf,500,2,2,500
43,0.2,319,count_1000,7,1000,3,3,997.3192873
43,0.2,319,count_1000,14,1000,3,3,999.3318153
43,0.2,319,count_1000,30,1000,3,3,999.8547969
43,0.2,319,count_1000,inf,1000,3,3,1000
43,0.2,319,count_2000,7,2000,4,4,1983.140353
43,0.2,319,count_2000,14,2000,4,4,1995.771628
43,0.2,319,count_2000,30,2000,4,4,1999.079212
43,0.2,319,count_2000,inf,2000,4,4,2000
43,0.2,319,all_history,7,26604,49,49,11294.78534
43,0.2,319,all_history,14,26604,49,49,18546.12381
43,0.2,319,all_history,30,26604,49,49,24103.33873
43,0.2,319,all_history,inf,26604,49,49,26604
43,0.2,320,count_250,7,250,1,1,250
43,0.2,320,count_250,14,250,1,1,250
43,0.2,320,count_250,30,250,1,1,250
43,0.2,320,count_250,inf,250,1,1,250
43,0.2,320,count_500,7,500,2,2,498.9179044
43,0.2,320,count_500,14,500,2,2,499.7247509
43,0.2,320,count_500,30,500,2,2,499.9395439
43,0.2,320,count_500,inf,500,2,2,500
43,0.2,320,count_1000,7,1000,3,3,993.5961206
43,0.2,320,count_1000,14,1000,3,3,998.3896566
43,0.2,320,count_1000,30,1000,3,3,999.6488369
43,0.2,320,count_1000,inf,1000,3,3,1000
43,0.2,320,count_2000,7,2000,4,4,1976.545342
43,0.2,320,count_2000,14,2000,4,4,1994.22763
43,0.2,320,count_2000,30,2000,4,4,1998.757179
43,0.2,320,count_2000,inf,2000,4,4,2000
43,0.2,320,all_history,7,26928,50,50,11301.15234
43,0.2,320,all_history,14,26928,50,50,18657.36969
43,0.2,320,all_history,30,26928,50,50,24347.23524
43,0.2,320,all_history,inf,26928,50,50,26928
43,0.2,321,count_250,7,250,1,1,250
43,0.2,321,count_250,14,250,1,1,250
43,0.2,321,count_250,30,250,1,1,250
43,0.2,321,count_250,inf,250,1,1,250
43,0.2,321,count_500,7,500,1,1,500
43,0.2,321,count_500,14,500,1,1,500
43,0.2,321,count_500,30,500,1,1,500
43,0.2,321,count_500,inf,500,1,1,500
43,0.2,321,count_1000,7,1000,2,2,998.1870288
43,0.2,321,count_1000,14,1000,2,2,999.535047
43,0.2,321,count_1000,30,1000,2,2,999.897415
43,0.2,321,count_1000,inf,1000,2,2,1000
43,0.2,321,count_2000,7,2000,4,4,1970.24638
43,0.2,321,count_2000,14,2000,4,4,1992.382173
43,0.2,321,count_2000,30,2000,4,4,1998.327142
43,0.2,321,count_2000,inf,2000,4,4,2000
43,0.2,321,all_history,7,27664,51,51,11303.89222
43,0.2,321,all_history,14,27664,51,51,18895.01255
43,0.2,321,all_history,30,27664,51,51,24893.94685
43,0.2,321,all_history,inf,27664,51,51,27664
43,0.2,322,count_250,7,250,1,1,250
43,0.2,322,count_250,14,250,1,1,250
43,0.2,322,count_250,30,250,1,1,250
43,0.2,322,count_250,inf,250,1,1,250
43,0.2,322,count_500,7,500,1,1,500
43,0.2,322,count_500,14,500,1,1,500
43,0.2,322,count_500,30,500,1,1,500
43,0.2,322,count_500,inf,500,1,1,500
43,0.2,322,count_1000,7,1000,2,2,997.9479896
43,0.2,322,count_1000,14,1000,2,2,999.4764671
43,0.2,322,count_1000,30,1000,2,2,999.8848208
43,0.2,322,count_1000,inf,1000,2,2,1000
43,0.2,322,count_2000,7,2000,4,4,1981.433846
43,0.2,322,count_2000,14,2000,4,4,1995.181609
43,0.2,322,count_2000,30,2000,4,4,1998.931631
43,0.2,322,count_2000,inf,2000,4,4,2000
43,0.2,322,all_history,7,28344,52,52,11363.24735
43,0.2,322,all_history,14,28344,52,52,19126.92125
43,0.2,322,all_history,30,28344,52,52,25397.69382
43,0.2,322,all_history,inf,28344,52,52,28344
43,0.2,323,count_250,7,250,1,1,250
43,0.2,323,count_250,14,250,1,1,250
43,0.2,323,count_250,30,250,1,1,250
43,0.2,323,count_250,inf,250,1,1,250
43,0.2,323,count_500,7,500,1,1,500
43,0.2,323,count_500,14,500,1,1,500
43,0.2,323,count_500,30,500,1,1,500
43,0.2,323,count_500,inf,500,1,1,500
43,0.2,323,count_1000,7,1000,2,2,997.9038141
43,0.2,323,count_1000,14,1000,2,2,999.4657967
43,0.2,323,count_1000,30,1000,2,2,999.8825458
43,0.2,323,count_1000,inf,1000,2,2,1000
43,0.2,323,count_2000,7,2000,3,3,1987.186801
43,0.2,323,count_2000,14,2000,3,3,1996.773638
43,0.2,323,count_2000,30,2000,3,3,1999.295936
43,0.2,323,count_2000,inf,2000,3,3,2000
43,0.2,323,all_history,7,29012,53,53,11446.25851
43,0.2,323,all_history,14,29012,53,53,19358.91298
43,0.2,323,all_history,30,29012,53,53,25889.85884
43,0.2,323,all_history,inf,29012,53,53,29012
43,0.2,324,count_250,7,250,1,1,250
43,0.2,324,count_250,14,250,1,1,250
43,0.2,324,count_250,30,250,1,1,250
43,0.2,324,count_250,inf,250,1,1,250
43,0.2,324,count_500,7,500,1,1,500
43,0.2,324,count_500,14,500,1,1,500
43,0.2,324,count_500,30,500,1,1,500
43,0.2,324,count_500,inf,500,1,1,500
43,0.2,324,count_1000,7,1000,2,2,997.9038141
43,0.2,324,count_1000,14,1000,2,2,999.4657967
43,0.2,324,count_1000,30,1000,2,2,999.8825458
43,0.2,324,count_1000,inf,1000,2,2,1000
43,0.2,324,count_2000,7,2000,3,3,1987.059568
43,0.2,324,count_2000,14,2000,3,3,1996.742691
43,0.2,324,count_2000,30,2000,3,3,1999.28933
43,0.2,324,count_2000,inf,2000,3,3,2000
43,0.2,324,all_history,7,29680,54,54,11543.15852
43,0.2,324,all_history,14,29680,54,54,19592.51759
43,0.2,324,all_history,30,29680,54,54,26378.93951
43,0.2,324,all_history,inf,29680,54,54,29680
43,0.2,325,count_250,7,250,1,1,250
43,0.2,325,count_250,14,250,1,1,250
43,0.2,325,count_250,30,250,1,1,250
43,0.2,325,count_250,inf,250,1,1,250
43,0.2,325,count_500,7,500,1,1,500
43,0.2,325,count_500,14,500,1,1,500
43,0.2,325,count_500,30,500,1,1,500
43,0.2,325,count_500,inf,500,1,1,500
43,0.2,325,count_1000,7,1000,2,2,998.5018157
43,0.2,325,count_1000,14,1000,2,2,999.6136699
43,0.2,325,count_1000,30,1000,2,2,999.914502
43,0.2,325,count_1000,inf,1000,2,2,1000
43,0.2,325,count_2000,7,2000,3,3,1987.617191
43,0.2,325,count_2000,14,2000,3,3,1996.854751
43,0.2,325,count_2000,30,2000,3,3,1999.310382
43,0.2,325,count_2000,inf,2000,3,3,2000
43,0.2,325,all_history,7,30476,55,55,11692.07235
43,0.2,325,all_history,14,30476,55,55,19881.40609
43,0.2,325,all_history,30,30476,55,55,26960.16947
43,0.2,325,all_history,inf,30476,55,55,30476
43,0.2,326,count_250,7,250,1,1,250
43,0.2,326,count_250,14,250,1,1,250
43,0.2,326,count_250,30,250,1,1,250
43,0.2,326,count_250,inf,250,1,1,250
43,0.2,326,count_500,7,500,2,2,499.2509079
43,0.2,326,count_500,14,500,2,2,499.806835
43,0.2,326,count_500,30,500,2,2,499.957251
43,0.2,326,count_500,inf,500,2,2,500
43,0.2,326,count_1000,7,1000,2,2,997.6122047
43,0.2,326,count_1000,14,1000,2,2,999.4072983
43,0.2,326,count_1000,30,1000,2,2,999.8715178
43,0.2,326,count_1000,inf,1000,2,2,1000
43,0.2,326,count_2000,7,2000,4,4,1985.816873
43,0.2,326,count_2000,14,2000,4,4,1996.420913
43,0.2,326,count_2000,30,2000,4,4,1999.217713
43,0.2,326,count_2000,inf,2000,4,4,2000
43,0.2,326,all_history,7,30874,56,56,11750.61108
43,0.2,326,all_history,14,30874,56,56,20018.53857
43,0.2,326,all_history,30,30874,56,56,27247.28911
43,0.2,326,all_history,inf,30874,56,56,30874
43,0.2,327,count_250,7,250,1,1,250
43,0.2,327,count_250,14,250,1,1,250
43,0.2,327,count_250,30,250,1,1,250
43,0.2,327,count_250,inf,250,1,1,250
43,0.2,327,count_500,7,500,2,2,499.398011
43,0.2,327,count_500,14,500,2,2,499.8440975
43,0.2,327,count_500,30,500,2,2,499.965414
43,0.2,327,count_500,inf,500,2,2,500
43,0.2,327,count_1000,7,1000,3,3,994.8632099
43,0.2,327,count_1000,14,1000,3,3,998.690046
43,0.2,327,count_1000,30,1000,3,3,999.7120435
43,0.2,327,count_1000,inf,1000,3,3,1000
43,0.2,327,count_2000,7,2000,4,4,1979.130197
43,0.2,327,count_2000,14,2000,4,4,1994.799041
43,0.2,327,count_2000,30,2000,4,4,1998.872141
43,0.2,327,count_2000,inf,2000,4,4,2000
43,0.2,327,all_history,7,31296,57,57,11759.96054
43,0.2,327,all_history,14,31296,57,57,20140.33309
43,0.2,327,all_history,30,31296,57,57,27544.28336
43,0.2,327,all_history,inf,31296,57,57,31296
43,0.2,328,count_250,7,250,1,1,250
43,0.2,328,count_250,14,250,1,1,250
43,0.2,328,count_250,30,250,1,1,250
43,0.2,328,count_250,inf,250,1,1,250
43,0.2,328,count_500,7,500,1,1,500
43,0.2,328,count_500,14,500,1,1,500
43,0.2,328,count_500,30,500,1,1,500
43,0.2,328,count_500,inf,500,1,1,500
43,0.2,328,count_1000,7,1000,2,2,998.1965545
43,0.2,328,count_1000,14,1000,2,2,999.5374049
43,0.2,328,count_1000,30,1000,2,2,999.8979248
43,0.2,328,count_1000,inf,1000,2,2,1000
43,0.2,328,count_2000,7,2000,4,4,1974.304446
43,0.2,328,count_2000,14,2000,4,4,1993.383488
43,0.2,328,count_2000,30,2000,4,4,1998.541331
43,0.2,328,count_2000,inf,2000,4,4,2000
43,0.2,328,all_history,7,32034,58,58,11774.71246
43,0.2,328,all_history,14,32034,58,58,20343.82044
43,0.2,328,all_history,30,32034,58,58,28057.19091
43,0.2,328,all_history,inf,32034,58,58,32034
43,0.2,329,count_250,7,250,1,1,250
43,0.2,329,count_250,14,250,1,1,250
43,0.2,329,count_250,30,250,1,1,250
43,0.2,329,count_250,inf,250,1,1,250
43,0.2,329,count_500,7,500,1,1,500
43,0.2,329,count_500,14,500,1,1,500
43,0.2,329,count_500,30,500,1,1,500
43,0.2,329,count_500,inf,500,1,1,500
43,0.2,329,count_1000,7,1000,2,2,997.7017044
43,0.2,329,count_1000,14,1000,2,2,999.4180483
43,0.2,329,count_1000,30,1000,2,2,999.8724968
43,0.2,329,count_1000,inf,1000,2,2,1000
43,0.2,329,count_2000,7,2000,4,4,1982.004465
43,0.2,329,count_2000,14,2000,4,4,1995.367929
43,0.2,329,count_2000,30,2000,4,4,1998.977373
43,0.2,329,count_2000,inf,2000,4,4,2000
43,0.2,329,all_history,7,32634,59,59,11811.55158
43,0.2,329,all_history,14,32634,59,59,20513.09047
43,0.2,329,all_history,30,32634,59,59,28471.52542
43,0.2,329,all_history,inf,32634,59,59,32634
43,0.2,330,count_250,7,250,1,1,250
43,0.2,330,count_250,14,250,1,1,250
43,0.2,330,count_250,30,250,1,1,250
43,0.2,330,count_250,inf,250,1,1,250
43,0.2,330,count_500,7,500,1,1,500
43,0.2,330,count_500,14,500,1,1,500
43,0.2,330,count_500,30,500,1,1,500
43,0.2,330,count_500,inf,500,1,1,500
43,0.2,330,count_1000,7,1000,2,2,997.963273
43,0.2,330,count_1000,14,1000,2,2,999.4801723
43,0.2,330,count_1000,30,1000,2,2,999.8856125
43,0.2,330,count_1000,inf,1000,2,2,1000
43,0.2,330,count_2000,7,2000,3,3,1986.376291
43,0.2,330,count_2000,14,2000,3,3,1996.57351
43,0.2,330,count_2000,30,2000,3,3,1999.252863
43,0.2,330,count_2000,inf,2000,3,3,2000
43,0.2,330,all_history,7,33318,60,60,11864.72581
43,0.2,330,all_history,14,33318,60,60,20705.16366
43,0.2,330,all_history,30,33318,60,60,28939.76229
43,0.2,330,all_history,inf,33318,60,60,33318
43,0.2,331,count_250,7,250,1,1,250
43,0.2,331,count_250,14,250,1,1,250
43,0.2,331,count_250,30,250,1,1,250
43,0.2,331,count_250,inf,250,1,1,250
43,0.2,331,count_500,7,500,1,1,500
43,0.2,331,count_500,14,500,1,1,500
43,0.2,331,count_500,30,500,1,1,500
43,0.2,331,count_500,inf,500,1,1,500
43,0.2,331,count_1000,7,1000,2,2,997.810589
43,0.2,331,count_1000,14,1000,2,2,999.4435072
43,0.2,331,count_1000,30,1000,2,2,999.8778217
43,0.2,331,count_1000,inf,1000,2,2,1000
43,0.2,331,count_2000,7,2000,4,4,1985.341354
43,0.2,331,count_2000,14,2000,4,4,1996.275706
43,0.2,331,count_2000,30,2000,4,4,1999.183283
43,0.2,331,count_2000,inf,2000,4,4,2000
43,0.2,331,all_history,7,33958,61,61,11926.67043
43,0.2,331,all_history,14,33958,61,61,20885.9443
43,0.2,331,all_history,30,33958,61,61,29374.56694
43,0.2,331,all_history,inf,33958,61,61,33958
43,0.2,332,count_250,7,250,1,1,250
43,0.2,332,count_250,14,250,1,1,250
43,0.2,332,count_250,30,250,1,1,250
43,0.2,332,count_250,inf,250,1,1,250
43,0.2,332,count_500,7,500,1,1,500
43,0.2,332,count_500,14,500,1,1,500
43,0.2,332,count_500,30,500,1,1,500
43,0.2,332,count_500,inf,500,1,1,500
43,0.2,332,count_1000,7,1000,2,2,997.5619232
43,0.2,332,count_1000,14,1000,2,2,999.3882539
43,0.2,332,count_1000,30,1000,2,2,999.8666267
43,0.2,332,count_1000,inf,1000,2,2,1000
43,0.2,332,count_2000,7,2000,4,4,1983.282274
43,0.2,332,count_2000,14,2000,4,4,1995.773345
43,0.2,332,count_2000,30,2000,4,4,1999.075711
43,0.2,332,count_2000,inf,2000,4,4,2000
43,0.2,332,all_history,7,34464,62,62,11958.18646
43,0.2,332,all_history,14,34464,62,62,21018.83277
43,0.2,332,all_history,30,34464,62,62,29713.21432
43,0.2,332,all_history,inf,34464,62,62,34464
43,0.2,333,count_250,7,250,1,1,250
43,0.2,333,count_250,14,250,1,1,250
43,0.2,333,count_250,30,250,1,1,250
43,0.2,333,count_250,inf,250,1,1,250
43,0.2,333,count_500,7,500,2,2,498.8992032
43,0.2,333,count_500,14,500,2,2,499.7203112
43,0.2,333,count_500,30,500,2,2,499.9386068
43,0.2,333,count_500,inf,500,2,2,500
43,0.2,333,count_1000,7,1000,3,3,995.4363392
43,0.2,333,count_1000,14,1000,3,3,998.8474653
43,0.2,333,count_1000,30,1000,3,3,999.7478877
43,0.2,333,count_1000,inf,1000,3,3,1000
43,0.2,333,count_2000,7,2000,4,4,1978.863384
43,0.2,333,count_2000,14,2000,4,4,1994.730407
43,0.2,333,count_2000,30,2000,4,4,1998.857035
43,0.2,333,count_2000,inf,2000,4,4,2000
43,0.2,333,all_history,7,34782,63,63,11938.30898
43,0.2,333,all_history,14,34782,63,63,21083.95813
43,0.2,333,all_history,30,34782,63,63,29919.95608
43,0.2,333,all_history,inf,34782,63,63,34782
43,0.2,334,count_250,7,250,1,1,250
43,0.2,334,count_250,14,250,1,1,250
43,0.2,334,count_250,30,250,1,1,250
43,0.2,334,count_250,inf,250,1,1,250
43,0.2,334,count_500,7,500,2,2,498.9816365
43,0.2,334,count_500,14,500,2,2,499.7400861
43,0.2,334,count_500,30,500,2,2,499.9428062
43,0.2,334,count_500,inf,500,2,2,500
43,0.2,334,count_1000,7,1000,3,3,993.3767049
43,0.2,334,count_1000,14,1000,3,3,998.332371
43,0.2,334,count_1000,30,1000,3,3,999.6361361
43,0.2,334,count_1000,inf,1000,3,3,1000
43,0.2,334,count_2000,7,2000,5,5,1969.166684
43,0.2,334,count_2000,14,2000,5,5,1992.310158
43,0.2,334,count_2000,30,2000,5,5,1998.333612
43,0.2,334,count_2000,inf,2000,5,5,2000
43,0.2,334,all_history,7,35124,64,64,11860.25845
43,0.2,334,all_history,14,35124,64,64,21127.59365
43,0.2,334,all_history,30,35124,64,64,30134.08579
43,0.2,334,all_history,inf,35124,64,64,35124
43,0.2,335,count_250,7,250,1,1,250
43,0.2,335,count_250,14,250,1,1,250
43,0.2,335,count_250,30,250,1,1,250
43,0.2,335,count_250,inf,250,1,1,250
43,0.2,335,count_500,7,500,1,1,500
43,0.2,335,count_500,14,500,1,1,500
43,0.2,335,count_500,30,500,1,1,500
43,0.2,335,count_500,inf,500,1,1,500
43,0.2,335,count_1000,7,1000,2,2,998.0271805
43,0.2,335,count_1000,14,1000,2,2,999.4957326
43,0.2,335,count_1000,30,1000,2,2,999.8889454
43,0.2,335,count_1000,inf,1000,2,2,1000
43,0.2,335,count_2000,7,2000,5,5,1965.579636
43,0.2,335,count_2000,14,2000,5,5,1991.096689
43,0.2,335,count_2000,30,2000,5,5,1998.034557
43,0.2,335,count_2000,inf,2000,5,5,2000
43,0.2,335,all_history,7,35824,65,65,11715.82606
43,0.2,335,all_history,14,35824,65,65,21206.13403
43,0.2,335,all_history,30,35824,65,65,30564.27117
43,0.2,335,all_history,inf,35824,65,65,35824
43,0.2,336,count_250,7,250,1,1,250
43,0.2,336,count_250,14,250,1,1,250
43,0.2,336,count_250,30,250,1,1,250
43,0.2,336,count_250,inf,250,1,1,250
43,0.2,336,count_500,7,500,1,1,500
43,0.2,336,count_500,14,500,1,1,500
43,0.2,336,count_500,30,500,1,1,500
43,0.2,336,count_500,inf,500,1,1,500
43,0.2,336,count_1000,7,1000,2,2,997.862164
43,0.2,336,count_1000,14,1000,2,2,999.4557959
43,0.2,336,count_1000,30,1000,2,2,999.8804209
43,0.2,336,count_1000,inf,1000,2,2,1000
43,0.2,336,count_2000,7,2000,4,4,1980.105823
43,0.2,336,count_2000,14,2000,4,4,1994.849267
43,0.2,336,count_2000,30,2000,4,4,1998.859714
43,0.2,336,count_2000,inf,2000,4,4,2000
43,0.2,336,all_history,7,36480,66,66,11663.41418
43,0.2,336,all_history,14,36480,66,66,21299.24978
43,0.2,336,all_history,30,36480,66,66,30966.41782
43,0.2,336,all_history,inf,36480,66,66,36480
43,0.2,337,count_250,7,250,1,1,250
43,0.2,337,count_250,14,250,1,1,250
43,0.2,337,count_250,30,250,1,1,250
43,0.2,337,count_250,inf,250,1,1,250
43,0.2,337,count_500,7,500,1,1,500
43,0.2,337,count_500,14,500,1,1,500
43,0.2,337,count_500,30,500,1,1,500
43,0.2,337,count_500,inf,500,1,1,500
43,0.2,337,count_1000,7,1000,2,2,997.7865097
43,0.2,337,count_1000,14,1000,2,2,999.4378125
43,0.2,337,count_1000,30,1000,2,2,999.8766224
43,0.2,337,count_1000,inf,1000,2,2,1000
43,0.2,337,count_2000,7,2000,4,4,1986.604789
43,0.2,337,count_2000,14,2000,4,4,1996.631938
43,0.2,337,count_2000,30,2000,4,4,1999.265599
43,0.2,337,count_2000,inf,2000,4,4,2000
43,0.2,337,all_history,7,37112,67,67,11652.8356
43,0.2,337,all_history,14,37112,67,67,21398.11474
43,0.2,337,all_history,30,37112,67,67,31351.23474
43,0.2,337,all_history,inf,37112,67,67,37112
43,0.2,338,count_250,7,250,1,1,250
43,0.2,338,count_250,14,250,1,1,250
43,0.2,338,count_250,30,250,1,1,250
43,0.2,338,count_250,inf,250,1,1,250
43,0.2,338,count_500,7,500,1,1,500
43,0.2,338,count_500,14,500,1,1,500
43,0.2,338,count_500,30,500,1,1,500
43,0.2,338,count_500,inf,500,1,1,500
43,0.2,338,count_1000,7,1000,2,2,997.6096257
43,0.2,338,count_1000,14,1000,2,2,999.3975238
43,0.2,338,count_1000,30,1000,2,2,999.86833
43,0.2,338,count_1000,inf,1000,2,2,1000
43,0.2,338,count_2000,7,2000,4,4,1983.157882
43,0.2,338,count_2000,14,2000,4,4,1995.730279
43,0.2,338,count_2000,30,2000,4,4,1999.064976
43,0.2,338,count_2000,inf,2000,4,4,2000
43,0.2,338,all_history,7,37664,68,68,11650.52878
43,0.2,338,all_history,14,37664,68,68,21482.96339
43,0.2,338,all_history,30,37664,68,68,31683.05686
43,0.2,338,all_history,inf,37664,68,68,37664
43,0.2,339,count_250,7,250,1,1,250
43,0.2,339,count_250,14,250,1,1,250
43,0.2,339,count_250,30,250,1,1,250
43,0.2,339,count_250,inf,250,1,1,250
43,0.2,339,count_500,7,500,2,2,499.9646815
43,0.2,339,count_500,14,500,2,2,499.9907342
43,0.2,339,count_500,30,500,2,2,499.9979293
43,0.2,339,count_500,inf,500,2,2,500
43,0.2,339,count_1000,7,1000,2,2,997.5569113
43,0.2,339,count_1000,14,1000,2,2,999.3875994
43,0.2,339,count_1000,30,1000,2,2,999.8665544
43,0.2,339,count_1000,inf,1000,2,2,1000
43,0.2,339,count_2000,7,2000,4,4,1979.709385
43,0.2,339,count_2000,14,2000,4,4,1994.86624
43,0.2,339,count_2000,30,2000,4,4,1998.877555
43,0.2,339,count_2000,inf,2000,4,4,2000
43,0.2,339,all_history,7,38160,69,69,11632.61752
43,0.2,339,all_history,14,38160,69,69,21548.46233
43,0.2,339,all_history,30,38160,69,69,31975.12845
43,0.2,339,all_history,inf,38160,69,69,38160
43,0.2,340,count_250,7,250,1,1,250
43,0.2,340,count_250,14,250,1,1,250
43,0.2,340,count_250,30,250,1,1,250
43,0.2,340,count_250,inf,250,1,1,250
43,0.2,340,count_500,7,500,2,2,498.931082
43,0.2,340,count_500,14,500,2,2,499.727898
43,0.2,340,count_500,30,500,2,2,499.9402105
43,0.2,340,count_500,inf,500,2,2,500
43,0.2,340,count_1000,7,1000,3,3,995.3758691
43,0.2,340,count_1000,14,1000,3,3,998.8312002
43,0.2,340,count_1000,30,1000,3,3,999.7442214
43,0.2,340,count_1000,inf,1000,3,3,1000
43,0.2,340,count_2000,7,2000,4,4,1977.212263
43,0.2,340,count_2000,14,2000,4,4,1994.321506
43,0.2,340,count_2000,30,2000,4,4,1998.769097
43,0.2,340,count_2000,inf,2000,4,4,2000
