seed,deletion_rate,method,prediction_side,base_relation_id,relation_label,label_count,query_count,label_coverage,mean_size,median_size,p90_size,mrr,top1_accuracy,unique_query_count,positive_undercoverage,full_vocabulary_set_rate,normalized_mean_size,query_full_set_coverage,query_partial_answer_recall,multi_answer_query_fraction,max_answer_count
71,0,static,object,179,53,38,38,1,5733.184211,7128,7128,0.4171880801,0.3684210526,33,0,0.5263157895,0.8043187725,1,1,0.1212121212,3
71,0,static,object,180,54,31,31,0.935483871,3215.354839,871,7128,0.3389584923,0.2903225806,31,0,0.3870967742,0.4510879403,0.935483871,0.935483871,0,1
71,0,static,object,181,55,19,19,1,5060.421053,6401,7128,0.4380580187,0.4210526316,19,0,0.2105263158,0.7099356134,1,1,0,1
71,0,static,object,182,56,20,20,1,5603.5,7124.5,7128,0.1518924266,0.1,20,0,0.5,0.7861251403,1,1,0,1
71,0,static,object,183,57,30,30,1,3856.466667,4494.5,7128,0.4911906362,0.3666666667,30,0,0.2666666667,0.5410306771,1,1,0,1
71,0,static,object,184,58,29,29,0.9655172414,5953.724138,7128,7128,0.2455696721,0.2068965517,29,0,0.5862068966,0.8352587174,0.9655172414,0.9655172414,0,1
71,0,static,object,185,59,34,34,0.9117647059,5446.470588,7128,7128,0.3387030487,0.2352941176,30,0,0.5882352941,0.7640952004,0.9,0.9,0.1333333333,2
71,0,static,object,186,6,845,845,0.8224852071,1406.511243,24,7121,0.5899574968,0.4781065089,748,0.0775147929,0.07337278107,0.1973220037,0.8061497326,0.8402406417,0.1189839572,3
71,0,static,object,187,60,33,33,0.9393939394,5057.151515,7128,7128,0.2099861698,0.1515151515,30,0,0.5454545455,0.7094769241,0.9333333333,0.9333333333,0.1,2
71,0,static,object,188,61,19,19,1,5972.315789,7128,7128,0.4001104728,0.3157894737,19,0,0.6842105263,0.8378669738,1,1,0,1
71,0,static,object,189,62,33,33,1,4947.69697,5317,7128,0.2021079328,0.1515151515,31,0,0.2121212121,0.6941213482,1,1,0.03225806452,3
71,0,static,object,190,63,25,25,1,6244.32,7126,7128,0.2732178181,0.16,21,0,0.48,0.876026936,1,1,0.1428571429,3
71,0,static,object,191,64,17,17,0.8235294118,4415.941176,7128,7128,0.04506707502,0,17,0.07647058824,0.5294117647,0.6195203671,0.8235294118,0.8235294118,0,1
71,0,static,object,192,65,29,29,1,6012.034483,7128,7128,0.4051763773,0.3793103448,28,0,0.724137931,0.8434391811,1,1,0.03571428571,2
71,0,static,object,193,66,12,12,1,4903.916667,7051.5,7128,0.6528012092,0.5,12,0,0.3333333333,0.6879793303,1,1,0,1
71,0,static,object,194,67,19,19,1,6176.631579,7128,7128,0.2835617382,0.2105263158,19,0,0.5263157895,0.8665308051,1,1,0,1
71,0,static,object,195,68,26,26,0.9615384615,3650.615385,3542.5,7128,0.5711409785,0.5,26,0,0.3076923077,0.5121514288,0.9615384615,0.9615384615,0,1
71,0,static,object,196,69,20,20,1,4040.5,5482,7128,0.3811647588,0.2,20,0,0.45,0.566849046,1,1,0,1
71,0,static,object,197,7,793,793,0.8133669609,2913.267339,587,7128,0.1414474884,0.07061790668,729,0.08663303909,0.1929382093,0.4087075392,0.8038408779,0.8204846822,0.07270233196,5
71,0,static,object,198,70,19,19,1,3784.789474,5732,7128,0.5010387751,0.4210526316,19,0,0.3157894737,0.5309749542,1,1,0,1
71,0,static,object,199,71,21,21,0.9523809524,6554.571429,7128,7128,0.3601479629,0.2380952381,21,0,0.5714285714,0.9195526696,0.9523809524,0.9523809524,0,1
71,0,static,object,200,72,23,23,1,7022.782609,7128,7128,0.1564258088,0.08695652174,19,0,0.9130434783,0.9852388621,1,1,0.2105263158,2
71,0,static,object,201,73,22,22,1,4634.909091,6116.5,7128,0.2931825094,0.2272727273,21,0,0.3181818182,0.6502397715,1,1,0.04761904762,2
71,0,static,object,202,74,20,20,0.95,4549.05,7128,7128,0.3320120953,0.2,19,0,0.6,0.6381944444,0.9473684211,0.9473684211,0.05263157895,2
71,0,static,object,203,75,14,14,1,5476.5,7122,7128,0.7110714286,0.6428571429,14,0,0.4285714286,0.7683080808,1,1,0,1
71,0,static,object,204,76,21,21,1,6587.095238,7128,7128,0.09985416329,0,21,0,0.7619047619,0.9241154936,1,1,0,1
71,0,static,object,205,77,17,17,1,6953.588235,7128,7128,0.479144099,0.4117647059,16,0,0.7058823529,0.9755314584,1,1,0.0625,2
71,0,static,object,206,78,10,10,1,4418.8,7127,7128,0.6615613553,0.6,10,0,0.5,0.6199214366,1,1,0,1
71,0,static,object,207,79,14,14,1,6169.785714,7128,7128,0.406591173,0.2857142857,14,0,0.5714285714,0.8655703864,1,1,0,1
71,0,static,object,208,8,601,601,0.8153078203,2210.054908,136,7128,0.3431616461,0.2562396007,560,0.0846921797,0.153078203,0.3100525966,0.8089285714,0.8270238095,0.0625,5
71,0,static,object,209,80,10,10,1,6440.4,7128,7128,0.5400984748,0.4,10,0,0.6,0.9035353535,1,1,0,1
71,0,static,object,210,81,18,18,1,4510.222222,6718,7128,0.260200372,0.1666666667,16,0,0.2777777778,0.6327472253,1,1,0.125,2
71,0,static,object,211,82,14,14,1,6452.142857,7128,7128,0.3282857976,0.2142857143,14,0,0.5714285714,0.9051827802,1,1,0,1
71,0,static,object,212,83,2,2,1,7120,7120,7126.4,0.1250714286,0,2,0,0.5,0.9988776655,1,1,0,1
71,0,static,object,213,84,7,7,1,6119.571429,7128,7128,0.2977603426,0.1428571429,7,0,0.7142857143,0.8585257335,1,1,0,1
71,0,static,object,214,85,9,9,1,4902,6739,7128,0.4877986968,0.4444444444,9,0,0.3333333333,0.6877104377,1,1,0,1
71,0,static,object,215,86,13,13,0.9230769231,6631.923077,7128,7128,0.1367150657,0.07692307692,13,0,0.7692307692,0.9304044721,0.9230769231,0.9230769231,0,1
71,0,static,object,216,87,18,18,1,7122.555556,7128,7128,0.3663002413,0.2777777778,17,0,0.7777777778,0.9992361891,1,1,0.05882352941,2
71,0,static,object,217,88,10,10,1,7013.6,7128,7128,0.4138848855,0.4,10,0,0.7,0.9839506173,1,1,0,1
71,0,static,object,218,89,6,6,0.8333333333,5340.333333,7128,7128,0.5574451932,0.5,6,0.06666666667,0.6666666667,0.7492050131,0.8333333333,0.8333333333,0,1
71,0,static,object,219,9,480,480,0.8458333333,1733.025,97,7128,0.4291194293,0.3083333333,450,0.05416666667,0.10625,0.2431292088,0.8533333333,0.86,0.05777777778,4
71,0,static,object,220,90,9,9,1,5619.777778,7128,7128,0.3491873056,0.3333333333,9,0,0.7777777778,0.7884087791,1,1,0,1
71,0,static,object,221,91,8,8,1,5181.875,7109,7128,0.5060412368,0.5,8,0,0.5,0.7269746072,1,1,0,1
71,0,static,object,222,92,9,9,1,5756.444444,7128,7128,0.5649367875,0.4444444444,9,0,0.7777777778,0.8075819928,1,1,0,1
71,0,static,object,223,93,4,4,1,7107,7128,7128,0.129304372,0,4,0,0.75,0.9970538721,1,1,0,1
71,0,static,object,224,94,9,9,1,6920.444444,7128,7128,0.3151806881,0.2222222222,9,0,0.8888888889,0.9708816561,1,1,0,1
71,0,static,object,225,95,6,6,1,7127.666667,7128,7128,0.5333333333,0.1666666667,6,0,0.6666666667,0.9999532361,1,1,0,1
71,0,static,object,226,96,10,10,1,7128,7128,7128,0.310841847,0.1,10,0,1,1,1,1,0,1
71,0,static,object,227,97,5,5,1,4438.6,7099,7128,0.8,0.6,5,0,0.4,0.6226992144,1,1,0,1
71,0,static,object,228,98,4,4,1,7062.25,7128,7128,0.5016388025,0.5,4,0,0.75,0.9907758137,1,1,0,1
71,0,static,object,229,99,11,11,1,7107.363636,7128,7128,0.2135021186,0.1818181818,11,0,0.6363636364,0.9971048873,1,1,0,1
71,0,static,subject,0,0,3188,3188,0.7311794228,1929.584065,118.5,7128,0.227513897,0.1367628607,2598,0.1688205772,0.1038268507,0.2707048352,0.7367205543,0.7673807385,0.1335642802,9
71,0,static,subject,1,1,2206,2206,0.7316409791,2420.571623,301.5,7128,0.2035568669,0.1223934723,1816,0.1683590209,0.1659111514,0.3395863668,0.7219162996,0.7545980176,0.1613436123,5
71,0,static,subject,2,10,513,513,0.8050682261,1948.79922,44,7128,0.3762635384,0.2670565302,451,0.09493177388,0.1500974659,0.273400564,0.7893569845,0.8143015521,0.110864745,4
71,0,static,subject,3,100,4,4,1,7053.5,7128,7128,0.2534644123,0.25,4,0,0.75,0.9895482604,1,1,0,1
71,0,static,subject,4,101,10,10,1,7048.4,7128,7128,0.1378655066,0.1,10,0,0.9,0.9888327722,1,1,0,1
71,0,static,subject,5,102,10,10,1,6442.9,7056.5,7128,0.4130252101,0,10,0,0.3,0.9038860831,1,1,0,1
71,0,static,subject,6,103,10,10,1,6283.5,7128,7128,0.5570604605,0.5,10,0,0.8,0.881523569,1,1,0,1
71,0,static,subject,7,104,4,4,1,5159.25,6723.5,7128,0.2051362683,0,4,0,0.5,0.7238005051,1,1,0,1
71,0,static,subject,8,105,7,7,0.8571428571,5225.142857,7126,7128,0.2759624616,0.1428571429,7,0.04285714286,0.4285714286,0.733044733,0.8571428571,0.8571428571,0,1
71,0,static,subject,9,106,3,3,1,7124.666667,7128,7128,1,1,3,0,0.6666666667,0.9995323606,1,1,0,1
71,0,static,subject,10,107,3,3,1,470,325,905,0.6666666667,0.3333333333,3,0,0,0.06593714927,1,1,0,1
71,0,static,subject,11,108,5,5,1,7128,7128,7128,0.2983333333,0,4,0,1,1,1,1,0.25,2
71,0,static,subject,12,109,15,15,0.6,3191.333333,578,7128,0.02816409166,0,15,0.3,0.4,0.4477179199,0.6,0.6,0,1
71,0,static,subject,13,11,425,425,0.88,1931.211765,52,7128,0.5463070517,0.4611764706,402,0.02,0.1482352941,0.2709331881,0.8805970149,0.8917910448,0.05721393035,2
71,0,static,subject,14,110,11,11,1,7128,7128,7128,0.3637900644,0.3636363636,10,0,1,1,1,1,0.1,2
71,0,static,subject,15,111,8,8,1,6095.625,7128,7128,0.5864177489,0.5,8,0,0.625,0.8551662458,1,1,0,1
71,0,static,subject,16,112,6,6,0.8333333333,4930.333333,7128,7128,0.1705739628,0.1666666667,6,0.06666666667,0.6666666667,0.6916853722,0.8333333333,0.8333333333,0,1
71,0,static,subject,17,113,4,4,1,7086,7128,7128,0.3306393099,0.25,4,0,0.75,0.9941077441,1,1,0,1
71,0,static,subject,18,114,2,2,1,7128,7128,7128,0.125,0,2,0,1,1,1,1,0,1
71,0,static,subject,19,115,3,3,1,7124.666667,7128,7128,0.3611111111,0,3,0,0.6666666667,0.9995323606,1,1,0,1
71,0,static,subject,20,116,6,6,1,6673.333333,7128,7128,0.3597899664,0.3333333333,6,0,0.6666666667,0.9362139918,1,1,0,1
71,0,static,subject,21,117,2,2,1,7128,7128,7128,1,1,2,0,1,1,1,1,0,1
71,0,static,subject,22,118,2,2,1,7128,7128,7128,0.5000954381,0.5,2,0,1,1,1,1,0,1
71,0,static,subject,23,119,6,6,1,7128,7128,7128,0.8335704125,0.8333333333,6,0,1,1,1,1,0,1
71,0,static,subject,24,12,378,378,0.835978836,2263.103175,230.5,7128,0.2488792681,0.1402116402,343,0.06402116402,0.1666666667,0.3174948337,0.8309037901,0.8445092323,0.09037900875,3
71,0,static,subject,25,120,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
71,0,static,subject,26,121,4,4,1,5923.25,7128,7128,0.5000718184,0.25,4,0,0.75,0.8309834456,1,1,0,1
71,0,static,subject,27,122,8,8,1,7128,7128,7128,0.08629212409,0,8,0,1,1,1,1,0,1
71,0,static,subject,28,123,3,3,1,7125.333333,7128,7128,0.3482316119,0.3333333333,3,0,0.6666666667,0.9996258885,1,1,0,1
71,0,static,subject,29,124,1,1,1,6936,6936,6936,0.0303030303,0,1,0,0,0.9730639731,1,1,0,1
71,0,static,subject,30,125,3,3,1,7128,7128,7128,0.6923076923,0.6666666667,3,0,1,1,1,1,0,1
71,0,static,subject,31,126,4,4,1,7128,7128,7128,0.0349431103,0,4,0,1,1,1,1,0,1
71,0,static,subject,32,127,7,7,1,7128,7128,7128,0.1368091988,0,7,0,1,1,1,1,0,1
71,0,static,subject,33,128,2,2,1,7128,7128,7128,0.065625,0,1,0,1,1,1,1,1,2
71,0,static,subject,34,129,5,5,1,7125.8,7126,7128,0.2025158261,0.2,5,0,0.4,0.999691358,1,1,0,1
71,0,static,subject,35,13,379,379,0.8786279683,1574,111,7116,0.3565532378,0.2269129288,340,0.02137203166,0.09234828496,0.2208193042,0.8705882353,0.8825980392,0.1029411765,4
71,0,static,subject,37,131,8,8,1,7128,7128,7128,0.0002085864799,0,8,0,1,1,1,1,0,1
71,0,static,subject,38,132,2,2,1,7128,7128,7128,0.01203048347,0,2,0,1,1,1,1,0,1
71,0,static,subject,39,133,3,3,1,7120.666667,7128,7128,0.05212039423,0,3,0,0.6666666667,0.9989711934,1,1,0,1
71,0,static,subject,40,134,5,5,1,7127.6,7128,7128,0.4851851852,0.4,5,0,0.6,0.9999438833,1,1,0,1
71,0,static,subject,41,135,3,3,1,7128,7128,7128,0.1131815045,0,3,0,1,1,1,1,0,1
71,0,static,subject,42,136,2,2,1,7127,7127,7127.8,0.03853220984,0,2,0,0.5,0.9998597082,1,1,0,1
71,0,static,subject,43,137,3,3,1,7128,7128,7128,0.06406829327,0,3,0,1,1,1,1,0,1
71,0,static,subject,44,138,1,1,1,7128,7128,7128,0.0003861003861,0,1,0,1,1,1,1,0,1
71,0,static,subject,45,139,4,4,1,7123.25,7125,7128,0.6258741259,0.5,4,0,0.5,0.9993336139,1,1,0,1
71,0,static,subject,46,14,275,275,0.8072727273,1771.810909,79,7125.8,0.3089511146,0.2,263,0.09272727273,0.09818181818,0.248570554,0.8060836502,0.8098859316,0.04182509506,3
71,0,static,subject,47,140,3,3,1,7128,7128,7128,1,1,3,0,1,1,1,1,0,1
71,0,static,subject,48,141,6,6,1,7128,7128,7128,0.5024678417,0.3333333333,5,0,1,1,1,1,0.2,2
71,0,static,subject,49,142,4,4,1,7128,7128,7128,0.2599294381,0.25,4,0,1,1,1,1,0,1
71,0,static,subject,51,144,2,2,1,7128,7128,7128,0.03479036574,0,2,0,1,1,1,1,0,1
71,0,static,subject,52,145,4,4,1,7128,7128,7128,0.3755874876,0.25,4,0,1,1,1,1,0,1
71,0,static,subject,53,146,1,1,1,7128,7128,7128,0.1666666667,0,1,0,1,1,1,1,0,1
71,0,static,subject,55,148,2,2,1,7128,7128,7128,0.1071428571,0,2,0,1,1,1,1,0,1
71,0,static,subject,56,149,1,1,1,7128,7128,7128,0.1666666667,0,1,0,1,1,1,1,0,1
71,0,static,subject,57,15,358,358,0.874301676,1637.173184,86.5,7128,0.340237526,0.2206703911,319,0.02569832402,0.1061452514,0.2296819843,0.868338558,0.8847439916,0.09090909091,5
71,0,static,subject,58,150,2,2,1,7128,7128,7128,0.5000905141,0.5,2,0,1,1,1,1,0,1
71,0,static,subject,59,151,1,1,1,7128,7128,7128,0.25,0,1,0,1,1,1,1,0,1
71,0,static,subject,60,152,2,2,1,7128,7128,7128,0.6666666667,0.5,2,0,1,1,1,1,0,1
71,0,static,subject,61,153,2,2,1,7128,7128,7128,0.375,0,2,0,1,1,1,1,0,1
71,0,static,subject,63,155,1,1,1,7128,7128,7128,0.08333333333,0,1,0,1,1,1,1,0,1
71,0,static,subject,64,156,5,5,1,7128,7128,7128,0.7074074074,0.6,5,0,1,1,1,1,0,1
71,0,static,subject,65,157,3,3,1,7128,7128,7128,0.04545719389,0,3,0,1,1,1,1,0,1
71,0,static,subject,66,158,2,2,1,7128,7128,7128,0.75,0.5,2,0,1,1,1,1,0,1
71,0,static,subject,67,159,3,3,1,7128,7128,7128,0.1435185185,0,3,0,1,1,1,1,0,1
71,0,static,subject,68,16,367,367,0.8365122616,1485.915531,104,7128,0.3712661667,0.2561307902,322,0.06348773842,0.1089918256,0.2084617749,0.8354037267,0.8545548654,0.1273291925,3
71,0,static,subject,71,162,6,6,1,7128,7128,7128,0.25,0,6,0,1,1,1,1,0,1
71,0,static,subject,72,163,2,2,1,7128,7128,7128,0.1080645161,0,2,0,1,1,1,1,0,1
71,0,static,subject,73,164,6,6,1,7128,7128,7128,0.3579861111,0.1666666667,5,0,1,1,1,1,0.2,2
71,0,static,subject,74,165,1,1,1,7128,7128,7128,0.09090909091,0,1,0,1,1,1,1,0,1
71,0,static,subject,77,168,1,1,1,7128,7128,7128,0.5,0,1,0,1,1,1,1,0,1
71,0,static,subject,78,169,1,1,1,7128,7128,7128,0.08333333333,0,1,0,1,1,1,1,0,1
71,0,static,subject,79,17,347,347,0.8587896254,2282.645533,227,7128,0.3297316399,0.204610951,307,0.04121037464,0.1700288184,0.3202364665,0.8501628664,0.8668838219,0.08794788274,5
71,0,static,subject,80,170,1,1,1,7128,7128,7128,0.01075268817,0,1,0,1,1,1,1,0,1
71,0,static,subject,82,172,2,2,1,7128,7128,7128,0.5053763441,0.5,2,0,1,1,1,1,0,1
71,0,static,subject,84,174,2,2,1,7128,7128,7128,0.03605072464,0,2,0,1,1,1,1,0,1
71,0,static,subject,85,175,1,1,1,7128,7128,7128,0.125,0,1,0,1,1,1,1,0,1
71,0,static,subject,88,178,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
71,0,static,subject,89,179,1,1,1,7128,7128,7128,0.01075268817,0,1,0,1,1,1,1,0,1
71,0,static,subject,90,18,170,170,0.8470588235,2202.464706,72.5,7128,0.445991983,0.3352941176,167,0.05294117647,0.2058823529,0.3089877534,0.8443113772,0.8473053892,0.01796407186,2
71,0,static,subject,91,180,1,1,1,7128,7128,7128,0.0003940110323,0,1,0,1,1,1,1,0,1
71,0,static,subject,93,182,3,3,1,7128,7128,7128,0.00117518818,0,3,0,1,1,1,1,0,1
71,0,static,subject,97,186,2,2,1,7128,7128,7128,0.05982905983,0,2,0,1,1,1,1,0,1
71,0,static,subject,98,187,3,3,1,7128,7128,7128,0.0001682031963,0,3,0,1,1,1,1,0,1
71,0,static,subject,100,189,1,1,1,7128,7128,7128,0.0001580777743,0,1,0,1,1,1,1,0,1
71,0,static,subject,101,19,148,148,0.8783783784,2723.641892,234,7128,0.4448915162,0.3175675676,136,0.02162162162,0.2162162162,0.3821046425,0.8676470588,0.8762254902,0.08088235294,3
71,0,static,subject,103,191,2,2,1,7128,7128,7128,0.2857142857,0,2,0,1,1,1,1,0,1
71,0,static,subject,106,194,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
71,0,static,subject,110,198,1,1,1,7128,7128,7128,0.0005621135469,0,1,0,1,1,1,1,0,1
71,0,static,subject,111,199,1,1,1,7128,7128,7128,0.0003669724771,0,1,0,1,1,1,1,0,1
71,0,static,subject,112,2,1296,1296,0.7021604938,1496.843364,59,7124,0.3345881967,0.2469135802,1076,0.1978395062,0.08410493827,0.2099948603,0.7314126394,0.7618804213,0.1217472119,17
71,0,static,subject,113,20,213,213,0.8920187793,2869.206573,567,7128,0.337494889,0.234741784,207,0.007981220657,0.1737089202,0.4025261746,0.8888888889,0.8913043478,0.02898550725,2
71,0,static,subject,115,201,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
71,0,static,subject,117,203,2,2,1,7128,7128,7128,0.000212765996,0,2,0,1,1,1,1,0,1
71,0,static,subject,124,21,196,196,0.9540816327,2123.836735,150.5,7128,0.5605315673,0.4489795918,193,0,0.1785714286,0.2979568932,0.9533678756,0.9585492228,0.01554404145,2
71,0,static,subject,126,211,1,1,1,7128,7128,7128,0.0004752851711,0,1,0,1,1,1,1,0,1
71,0,static,subject,132,217,1,1,1,7128,7128,7128,0.0001422475107,0,1,0,1,1,1,1,0,1
71,0,static,subject,135,22,169,169,0.7218934911,2060.745562,261,7128,0.2942165578,0.224852071,154,0.1781065089,0.1301775148,0.2891057186,0.7012987013,0.7207792208,0.0974025974,2
71,0,static,subject,139,223,1,1,1,7128,7128,7128,0.0006811989101,0,1,0,1,1,1,1,0,1
71,0,static,subject,143,227,1,1,1,7128,7128,7128,0.0001594133588,0,1,0,1,1,1,1,0,1
71,0,static,subject,144,228,1,1,1,7128,7128,7128,0.0001477323091,0,1,0,1,1,1,1,0,1
71,0,static,subject,146,23,129,129,0.8759689922,1755.410853,187,7128,0.2691464643,0.1627906977,129,0.02403100775,0.1472868217,0.2462697605,0.8759689922,0.8759689922,0,1
71,0,static,subject,147,24,120,120,0.975,4221.041667,6998.5,7128,0.5155883563,0.45,118,0,0.4,0.5921775627,0.9745762712,0.9788135593,0.01694915254,2
71,0,static,subject,148,25,101,101,0.7623762376,2772.29703,243,7128,0.3819779182,0.297029703,92,0.1376237624,0.2673267327,0.3889305597,0.75,0.7753623188,0.08695652174,3
71,0,static,subject,149,26,95,95,0.8526315789,2747.2,494,7128,0.260250785,0.1684210526,92,0.04736842105,0.1894736842,0.3854096521,0.847826087,0.847826087,0.03260869565,2
71,0,static,subject,150,27,149,149,0.9463087248,2451.422819,249,7128,0.425098099,0.3020134228,115,0,0.1610738255,0.3439145369,0.9391304348,0.9434782609,0.2173913043,4
71,0,static,subject,151,28,132,132,0.9242424242,4382.636364,6551.5,7128,0.2659604622,0.1893939394,121,0,0.3484848485,0.6148479747,0.9173553719,0.9214876033,0.09090909091,2
71,0,static,subject,152,29,80,80,0.8875,2130.175,290.5,7128,0.2747828561,0.175,74,0.0125,0.1375,0.2988460999,0.8918918919,0.8986486486,0.08108108108,2
71,0,static,subject,153,3,1133,1133,0.7502206531,1565.394528,194,7123,0.20018047,0.1120917917,914,0.1497793469,0.09002647838,0.2196120269,0.7286652079,0.7634938001,0.1870897155,6
71,0,static,subject,154,30,104,104,0.9134615385,4345.557692,6876,7128,0.4077778719,0.3173076923,98,0,0.4134615385,0.6096461409,0.9183673469,0.9183673469,0.0612244898,2
71,0,static,subject,155,31,56,56,1,5396.392857,7078,7128,0.7063062184,0.5892857143,54,0,0.3214285714,0.757069705,1,1,0.03703703704,2
71,0,static,subject,156,32,60,60,0.9333333333,2523.7,149,7128,0.3354786166,0.2166666667,58,0,0.2,0.3540544332,0.9310344828,0.9396551724,0.03448275862,2
71,0,static,subject,157,33,56,56,0.875,3979.928571,5819,7128,0.138201409,0.08928571429,51,0.025,0.3571428571,0.5583513709,0.862745098,0.862745098,0.07843137255,3
71,0,static,subject,158,34,59,59,1,4996.576271,7020,7128,0.8620999836,0.8305084746,57,0,0.3559322034,0.7009787137,1,1,0.0350877193,2
71,0,static,subject,159,35,52,52,0.7884615385,3094.769231,493.5,7128,0.4097873126,0.3076923077,50,0.1115384615,0.2307692308,0.4341707675,0.78,0.7933333333,0.02,3
71,0,static,subject,160,36,61,61,0.9836065574,3367.52459,1117,7128,0.4908991526,0.4098360656,60,0,0.3278688525,0.4724361097,0.9833333333,0.9833333333,0.01666666667,2
71,0,static,subject,161,37,45,45,0.9111111111,4447.044444,7126,7128,0.3965949908,0.3333333333,45,0,0.4888888889,0.6238839007,0.9111111111,0.9111111111,0,1
71,0,static,subject,162,38,47,47,0.8723404255,3751.808511,5675,7128,0.341766165,0.2978723404,46,0.02765957447,0.2765957447,0.5263479953,0.8913043478,0.8913043478,0.02173913043,2
71,0,static,subject,163,39,45,45,0.8444444444,1626.222222,400,7119,0.2408777771,0,43,0.05555555556,0.04444444444,0.2281456541,0.8372093023,0.8372093023,0.04651162791,2
71,0,static,subject,164,4,942,942,0.6146496815,1184.40552,254,5361.1,0.1023625741,0.04989384289,682,0.2853503185,0.04458598726,0.1661623906,0.5542521994,0.6156798399,0.2214076246,9
71,0,static,subject,165,40,48,48,0.875,3538.958333,4515,7128,0.291802627,0.2083333333,48,0.025,0.2916666667,0.4964868593,0.875,0.875,0,1
71,0,static,subject,166,41,43,43,0.9534883721,3518.790698,2445,7128,0.469502907,0.3488372093,41,0,0.3488372093,0.4936575053,0.9512195122,0.9512195122,0.0487804878,2
71,0,static,subject,167,42,42,42,0.880952381,3349.404762,875.5,7128,0.5401704946,0.4761904762,42,0.01904761905,0.3095238095,0.4698940463,0.880952381,0.880952381,0,1
71,0,static,subject,168,43,43,43,0.9302325581,4486.395349,7128,7128,0.3403210717,0.2325581395,41,0,0.511627907,0.6294045102,0.9268292683,0.9390243902,0.0487804878,2
71,0,static,subject,169,44,43,43,0.9302325581,4038.581395,5418,7128,0.5800889405,0.488372093,42,0,0.2558139535,0.5665798815,0.9285714286,0.9285714286,0.02380952381,2
71,0,static,subject,170,45,27,27,1,6275.222222,7128,7128,0.3574462389,0.2592592593,26,0,0.6666666667,0.8803622646,1,1,0.03846153846,2
71,0,static,subject,171,46,21,21,0.9047619048,3360.47619,3980,7127,0.3142164707,0.09523809524,19,0,0.09523809524,0.471447277,0.8947368421,0.8947368421,0.1052631579,2
71,0,static,subject,172,47,70,70,0.9857142857,5879.485714,7109,7128,0.2102524078,0.08571428571,40,0,0.3,0.8248436748,0.975,0.975,0.25,4
71,0,static,subject,173,48,32,32,1,3706.96875,5028.5,7128,0.367156767,0.28125,32,0,0.46875,0.5200573443,1,1,0,1
71,0,static,subject,174,49,19,19,1,4967.052632,7128,7128,0.4770258777,0.3684210526,19,0,0.5789473684,0.6968367889,1,1,0,1
71,0,static,subject,175,5,942,942,0.8938428875,3201.940552,1090.5,7128,0.1918936655,0.118895966,866,0.006157112527,0.2558386412,0.4492060258,0.8972286374,0.9093533487,0.07505773672,3
71,0,static,subject,176,50,19,19,1,6135.736842,7128,7128,0.1064196548,0.05263157895,18,0,0.8421052632,0.8607936086,1,1,0.05555555556,2
71,0,static,subject,177,51,29,29,1,6161.275862,7128,7128,0.197170035,0.1379310345,29,0,0.6551724138,0.8643765239,1,1,0,1
71,0,static,subject,178,52,28,28,1,5933.5,7128,7128,0.1403904869,0.1071428571,28,0,0.5357142857,0.8324214366,1,1,0,1
71,0,static,subject,179,53,38,38,0.9473684211,5493.605263,7127,7128,0.4151275389,0.3421052632,36,0,0.5,0.7707078091,0.9444444444,0.9583333333,0.05555555556,2
71,0,static,subject,180,54,31,31,0.935483871,4230.193548,7125,7128,0.4060319129,0.3225806452,31,0,0.4516129032,0.5934614967,0.935483871,0.935483871,0,1
71,0,static,subject,181,55,19,19,1,4692.842105,7128,7128,0.263236332,0.05263157895,19,0,0.5263157895,0.6583672987,1,1,0,1
71,0,static,subject,182,56,20,20,0.9,3656.9,3135,7128,0.1502546065,0.1,20,0,0.3,0.5130331089,0.9,0.9,0,1
71,0,static,subject,183,57,30,30,1,3493.4,1545,7128,0.3005125781,0.1,28,0,0.2,0.4900953984,1,1,0.07142857143,2
71,0,static,subject,184,58,29,29,0.9310344828,5465.310345,7128,7128,0.2364608017,0.1724137931,29,0,0.6551724138,0.7667382639,0.9310344828,0.9310344828,0,1
71,0,static,subject,185,59,34,34,0.8823529412,4759.441176,7122,7128,0.2363250994,0.1764705882,34,0.01764705882,0.4705882353,0.6677106028,0.8823529412,0.8823529412,0,1
71,0,static,subject,186,6,845,845,0.8568047337,1802.147929,16,7128,0.5710785797,0.4473372781,746,0.04319526627,0.1455621302,0.2528265894,0.8498659517,0.8743297587,0.1112600536,4
71,0,static,subject,187,60,33,33,1,5486.969697,7127,7128,0.1952053416,0.1515151515,30,0,0.4848484848,0.7697768935,1,1,0.1,2
71,0,static,subject,188,61,19,19,1,4021.105263,6039,7128,0.2416331148,0.2105263158,19,0,0.1578947368,0.5641281233,1,1,0,1
71,0,static,subject,189,62,33,33,0.9393939394,3540.757576,4717,7128,0.2134048928,0.1515151515,30,0,0.2121212121,0.4967392783,0.9333333333,0.95,0.1,2
71,0,static,subject,190,63,25,25,1,6220,7128,7128,0.2761097752,0.12,25,0,0.52,0.8726150393,1,1,0,1
